latitude,longitude,flood_class,elevation,slope,aspect,curvature,twi,spi,dtr,ndvi,lulc,rainfall,soil_type
18.54701993496381,102.80234969576904,1,0,0,1,0,3,0,0,1,10,1,4.0
18.531930336998947,102.92604515899166,1,0,1,4,0,3,3,0,3,10,1,4.0
18.55160389084675,102.86190544943888,1,0,3,0,0,3,4,3,3,10,1,4.0
18.443805122879688,102.710987174285,1,1,1,3,2,4,4,0,4,10,0,4.0
18.61520404917205,102.92523806170098,1,1,0,0,2,4,1,1,4,10,1,4.0
18.572891639275905,102.89262865569714,1,1,2,3,2,1,1,0,2,10,1,4.0
18.55052478839182,102.84816249999216,1,0,1,0,0,1,0,1,2,10,1,4.0
18.57504984418577,103.07345858071751,1,0,0,3,2,3,0,1,1,10,2,4.0
18.420091623477475,102.71772487597676,1,2,0,0,2,4,0,1,4,10,0,4.0
18.514410528959964,102.80099858814988,1,0,0,1,0,4,0,0,0,10,1,4.0
18.6381104512836,102.87942525747788,1,1,0,4,2,2,0,1,1,10,1,4.0
18.648620552466568,103.10337468968508,1,0,1,2,2,3,3,1,4,10,2,4.0
18.73405246954954,103.08855263778342,1,4,3,3,2,0,2,4,3,10,2,7.0
18.598763343587997,103.07022573245376,1,0,3,0,2,0,1,2,1,10,2,4.0
18.550257242328605,103.0661813277983,1,0,0,3,0,4,0,0,0,10,2,4.0
18.641343299547348,102.8575934987202,1,0,1,2,0,3,1,2,2,10,1,4.0
18.589332344859955,102.88400475425976,1,0,0,3,0,4,3,3,0,10,1,4.0
18.52411353285226,103.05675032907024,1,1,3,4,2,0,2,4,3,10,2,4.0
18.707369208845726,103.12089003862302,1,2,2,4,2,2,2,2,1,30,2,4.0
18.637570900056136,102.87807414985868,1,1,1,0,2,2,0,1,1,10,1,4.0
18.706562111555044,103.02117562086586,1,1,2,1,2,3,4,2,0,10,2,4.0
18.699556863800087,103.07723098020874,1,1,3,3,2,1,4,0,4,10,2,4.0
18.66020975610448,102.90799025882625,1,2,3,1,2,0,2,1,0,10,1,4.0
18.670987403350654,102.8775345986312,1,3,3,3,0,2,3,0,1,10,1,4.0
18.508212378495667,102.68996697191906,1,0,0,0,2,4,1,2,0,10,0,4.0
18.67503180800613,102.99368972197244,1,1,1,3,0,4,4,0,4,10,1,4.0
18.67853666143414,102.9524564145312,1,4,1,3,0,3,1,4,0,10,1,4.0
18.575317390248976,103.02360137183894,1,0,0,1,2,3,0,0,0,10,2,4.0
18.561841986865463,102.84573674901908,1,0,2,2,2,2,3,0,4,10,1,4.0
18.508751929723136,102.7797108397207,1,1,0,1,0,4,0,3,0,40,1,4.0
18.518454933615438,102.76866118731029,1,0,2,4,2,2,3,3,0,10,1,4.0
18.55806958737425,102.92577761292844,1,1,0,0,2,3,0,3,2,10,1,4.0
18.570198342239625,102.97482326541528,1,0,1,1,2,4,4,0,0,10,1,4.0
18.63029364713691,102.823369898135,1,0,0,0,2,2,0,1,0,10,1,4.0
18.43248792440605,102.72634877741412,1,2,0,3,0,4,3,0,4,10,0,4.0
18.693898264563263,103.04489357936912,1,1,2,0,0,2,2,3,4,10,2,4.0
18.65401160564019,102.97428371418783,1,2,0,1,2,4,3,3,0,30,1,4.0
18.472909675455536,102.72473458283278,1,3,1,3,0,2,0,4,0,30,0,4.0
18.609812995998432,102.90259920565262,1,1,2,3,0,3,3,3,1,10,1,4.0
18.72327036320231,103.0454331305966,1,2,2,4,0,0,1,3,1,10,2,4.0
18.73189426463968,103.09447878308346,1,4,3,2,0,2,3,4,0,10,2,7.0
18.493929877821483,102.65951577082508,1,0,0,0,2,4,0,0,0,30,0,4.0
18.592837198287963,102.87834615502295,1,0,0,0,2,2,0,3,0,10,1,4.0
18.60765925018962,102.8694502484213,1,0,0,0,0,3,0,2,1,10,1,4.0
18.637031348828664,103.0990627389664,1,1,3,0,0,0,2,2,4,10,2,4.0
18.43060172466045,102.7072147747938,1,2,3,1,0,1,3,2,3,10,0,4.0
18.501479135904965,102.76327013413668,1,2,1,0,1,3,1,3,1,10,1,4.0
18.445691322625308,102.68161507564596,1,1,1,4,2,2,2,4,3,10,0,4.0
18.646194801493497,102.82687029246196,1,0,0,3,2,4,4,0,0,10,1,4.0
18.523573981624796,102.81339488907844,1,1,4,4,0,0,3,4,1,10,1,4.0
18.730815162184737,103.04920553008785,1,3,2,2,0,3,3,3,2,10,2,4.0
18.425478217550037,102.6894274206916,1,2,2,3,0,3,3,4,3,10,0,4.0
18.564807289066003,102.80423589551468,1,0,0,3,2,3,0,2,1,10,1,4.0
18.72569611417539,103.02306182061146,1,3,3,3,0,0,1,4,1,10,2,4.0
18.58582749143195,102.8263307412345,1,0,1,3,0,2,0,1,1,10,1,4.0
18.58744614511435,103.00527892561034,1,1,2,0,2,0,1,1,4,10,2,4.0
18.59148609066877,102.93494106559326,1,2,1,3,0,3,1,3,3,10,1,4.0
18.53139078577148,103.05163128106088,1,0,1,0,2,4,2,3,2,10,2,4.0
18.533548990681343,102.84546474385482,1,0,3,4,0,2,4,1,3,10,1,4.0
18.587446145114345,102.95784746770482,1,1,2,0,0,4,4,0,2,10,1,4.0
18.51926203090611,102.5816331118256,1,0,0,2,0,4,4,0,3,10,0,4.0
18.56372818661107,102.88049990083177,1,1,0,0,0,2,0,2,2,10,1,4.0
18.57693604393138,102.87268755578611,1,1,1,3,0,1,0,1,2,10,1,4.0
18.677457558979206,102.98991732248122,1,2,1,1,0,4,4,1,2,10,1,4.0
18.60631260167148,102.95568926279496,1,1,0,1,2,3,0,4,4,10,1,4.0
18.54001468720885,102.95029820962134,1,0,0,3,0,4,2,1,0,10,1,4.0
18.559148689829183,102.82902849737184,1,0,1,1,2,3,1,2,2,10,1,4.0
18.570198342239625,102.7942608864581,1,0,1,4,2,3,3,4,1,10,1,4.0
18.435181221442328,102.71583867623114,1,1,1,0,0,4,4,0,4,10,0,4.0
18.64565525026603,102.97509527057954,1,1,1,2,2,3,1,1,1,30,1,4.0
18.62598169641823,102.9524564145312,1,1,0,0,0,4,0,0,3,10,1,4.0
18.43032971949618,102.67784267615475,1,2,1,3,2,1,0,4,2,10,0,4.0
18.604961494052283,102.89559395789766,1,0,2,4,2,1,1,0,3,10,1,4.0
18.602268197016,103.13544454446148,1,2,3,2,0,2,3,4,2,10,2,4.0
18.61951599989073,103.07804253660046,1,0,1,4,2,4,4,0,4,10,2,4.0
18.67503180800613,103.1287068427697,1,1,1,4,0,1,0,4,2,10,2,4.0
18.55456919304729,102.8610983521482,1,0,1,1,2,3,3,4,1,10,1,4.0
18.50848438365993,102.71368493042236,1,1,3,4,0,3,4,3,3,10,0,4.0
18.66991275999678,103.1287068427697,1,1,3,3,0,0,1,4,2,10,2,4.0
18.566153937584144,102.7797108397207,1,0,0,4,0,4,0,0,0,40,1,4.0
18.544059091864323,102.91203020438068,1,0,0,1,2,4,3,2,1,10,1,4.0
18.51980158213357,102.88481185155042,1,1,3,4,2,0,2,4,2,10,1,4.0
18.656704902676477,102.95838701893229,1,2,2,3,0,4,4,0,1,10,1,4.0
18.60010999210613,102.95919411622296,1,1,1,1,2,1,0,2,3,10,1,4.0
18.6381104512836,102.9980016726911,1,0,1,0,0,4,3,2,4,10,1,4.0
18.543787086700064,103.0023136234098,1,0,0,2,0,3,0,1,0,10,2,4.0
18.56211399202973,103.05890853398012,1,0,0,2,0,4,0,0,0,30,2,4.0
18.5286974887352,103.07804253660046,1,1,2,4,0,2,2,4,3,10,2,4.0
18.67071985728745,102.93035710971034,1,3,0,3,0,4,1,2,1,10,1,4.0
18.65832355635887,103.1195433901049,1,2,3,0,0,0,2,3,4,10,2,4.0
18.68634900647978,102.91553505780868,1,3,2,3,2,0,1,3,2,10,1,4.0
18.48423133303024,102.69509047902946,1,0,1,4,1,3,3,1,0,10,0,4.0
18.61789734620833,102.82740984368942,1,1,0,0,2,3,0,4,1,10,1,4.0
18.598763343587997,102.8001914908592,1,0,0,1,0,4,4,0,1,10,1,4.0
18.667215003859443,102.81312734301524,1,3,1,1,0,2,0,3,1,10,1,4.0
18.6575164590682,102.88589095400538,1,1,0,2,2,4,2,4,2,10,1,4.0
18.547559486191275,102.8592121524026,1,0,0,3,0,4,3,2,2,40,1,4.0
18.570737893467083,102.8430434519828,1,0,0,0,2,4,0,1,3,10,1,4.0
18.51468253412422,102.98721956634388,1,1,0,1,0,3,0,4,2,10,1,4.0
18.682848612152824,102.83280089686303,1,4,2,0,2,1,1,4,0,10,1,4.0
18.56372818661107,102.9015201031977,1,1,1,4,0,2,0,1,2,10,1,4.0
18.64673435272097,103.03815587767738,1,0,0,0,0,4,4,1,1,10,2,4.0
18.677725105042416,103.0680675275439,1,0,1,4,0,3,3,0,3,10,2,4.0
18.57855023851273,102.839806144618,1,0,3,4,2,0,2,1,2,10,1,4.0
18.623020853318742,102.87052935087624,1,0,0,4,2,4,4,0,1,10,1,4.0
18.617357794980865,102.9149955065812,1,1,2,0,0,4,4,0,3,10,1,4.0
18.667215003859443,103.0858548816461,1,0,1,2,2,2,0,2,4,10,2,4.0
18.60765925018962,102.96916466617849,1,1,2,4,0,1,1,4,3,10,1,4.0
18.526811288989588,102.80612209526028,1,1,0,4,0,3,0,3,0,10,1,4.0
18.58502039414127,102.89963390345208,1,1,0,0,1,4,0,3,0,10,1,4.0
18.633530954501712,103.12654863785984,1,2,2,3,0,1,1,4,1,30,2,4.0
18.64080374831988,102.83495464267185,1,0,0,0,1,4,4,0,0,10,1,4.0
18.535163185262693,102.85894014723831,1,0,3,4,2,3,4,1,2,10,1,4.0
18.454854775290134,102.70155617555696,1,0,1,3,2,4,4,0,2,10,0,4.0
18.542707984245126,102.8953219527334,1,0,1,2,2,4,2,0,1,10,1,4.0
18.62625370158249,102.92389141318284,1,1,2,4,0,0,1,2,4,10,1,4.0
18.64835300640336,102.8220187905158,1,1,1,1,0,4,4,0,0,30,1,4.0
18.629758555010497,103.01174462213784,1,0,0,0,2,4,4,0,1,10,2,4.0
18.67071985728745,102.97805611367905,1,3,1,0,0,3,1,4,0,10,1,7.0
18.43760697241541,102.7427894829982,1,3,3,3,0,1,3,4,0,30,0,4.0
18.659402658813804,103.01174462213784,1,1,1,3,2,1,0,3,3,10,2,4.0
18.489078375875334,102.69859087335644,1,1,2,4,2,4,4,0,4,10,0,4.0
18.6003819972704,103.0006949697274,1,0,0,3,0,3,0,0,3,10,2,4.0
18.651585854667115,102.90502495662572,1,1,1,3,0,4,4,0,1,30,1,4.0
18.495008980276417,102.59591561249978,1,0,0,0,1,4,0,0,0,80,0,6.0
18.649967200984715,103.1154989854494,1,1,2,3,0,2,2,0,0,10,2,4.0
18.663175058305026,103.0454331305966,1,1,3,1,2,3,4,2,4,10,2,4.0
18.54594529160993,103.05944362610654,1,0,0,0,1,4,0,0,0,40,2,4.0
18.482880225411044,102.710987174285,1,3,1,4,0,1,0,4,1,10,0,4.0
18.55995578711985,102.78321569314872,1,0,0,2,2,4,0,2,0,30,1,4.0
18.69767066405448,103.01497747040158,1,3,2,0,2,0,1,4,3,10,2,4.0
18.545673286445663,102.98991732248122,1,0,0,2,2,3,0,1,2,10,1,4.0
18.714646461764943,103.04246782839608,1,2,3,2,2,1,3,2,4,10,2,4.0
18.56965879101216,102.9443720643213,1,2,2,3,2,3,3,3,2,10,1,4.0
18.592837198287963,102.95542171673176,1,1,2,3,2,2,2,1,4,10,1,4.0
18.602268197016,102.97913521613395,1,1,0,3,2,3,0,2,3,10,1,4.0
18.51764783632476,103.04166073110538,1,2,0,2,2,3,0,4,1,10,2,4.0
18.53650983378084,102.99530391655377,1,0,0,0,2,4,4,0,0,40,1,4.0
18.631372749591847,102.92604515899166,1,1,0,4,0,3,0,2,1,10,1,4.0
18.53812848746324,102.81447399153338,1,0,0,0,2,4,4,0,2,10,1,4.0
18.60819880141709,102.79938439356852,1,1,1,2,0,2,2,1,3,10,1,4.0
18.51710828509729,102.87484130159494,1,2,0,3,2,4,0,4,2,10,1,4.0
18.634338051792387,102.95811501376804,1,1,3,3,0,1,3,0,3,10,1,4.0
18.523845986789052,103.08046828757352,1,2,2,4,0,2,2,4,2,10,2,4.0
18.691472513590192,103.06456713321695,1,0,1,1,0,1,0,0,0,10,2,4.0
18.57882224367698,102.90017345467956,1,1,1,4,2,1,0,3,1,10,1,4.0
18.52384598678905,102.9899173224812,1,1,2,0,0,0,1,3,2,10,1,4.0
18.68069040724296,103.063488030762,1,0,0,0,2,4,3,0,1,10,2,4.0
18.60765925018962,102.99395726803564,1,0,0,3,2,4,4,0,3,10,1,4.0
18.52114823065171,102.8969406064158,1,1,1,0,0,3,1,4,3,10,1,4.0
18.426824866068173,102.67568447124486,1,1,0,2,2,4,0,4,4,10,0,4.0
18.543787086700064,103.04004207742298,1,0,0,1,2,4,4,0,0,10,2,4.0
18.596337592614923,102.93871346508448,1,2,1,1,2,1,0,4,2,10,1,4.0
18.661288858559416,102.8861585000686,1,2,3,3,2,3,4,4,2,10,1,4.0
18.63217984688252,103.09232503727463,0,1,2,2,0,2,2,1,1,10,2,4.0
18.727854319085253,103.03519057547685,0,3,2,2,2,2,2,4,1,10,2,4.0
18.55753003614678,103.13651918781534,0,2,2,3,0,2,2,4,0,10,2,4.0
18.7197655097743,103.07804253660046,0,3,3,1,0,3,4,3,2,10,2,4.0
18.57639649270391,102.97105086592408,0,2,3,2,2,1,3,2,2,10,1,4.0
18.684195260670965,102.98506582053508,0,3,3,2,0,2,4,3,0,10,1,7.0
18.554569193047293,102.93224330945594,0,1,3,1,2,1,3,4,2,10,1,4.0
18.649427649757246,103.12277623836862,0,1,2,2,0,4,4,0,4,10,2,4.0
18.60146109972533,103.03061107869496,0,1,3,2,0,1,3,4,2,10,2,4.0
18.674224710715457,102.96970421740596,0,4,3,3,2,0,2,4,0,10,1,7.0
18.56885169372148,103.03276482450376,0,0,0,1,0,4,0,0,0,50,2,4.0
18.54540574038246,103.01497747040158,0,0,0,1,2,4,0,2,0,10,2,4.0
18.56211399202973,103.08424068706476,0,1,2,2,0,2,2,2,2,10,2,4.0
