valid_time,latitude,longitude,number,expver,tp
2010-01-01,18.200000000000827,102.49999999999845,0,0001,0.0033269755
2010-01-01,18.200000000000827,102.59999999999845,0,0001,0.0029841594
2010-01-01,18.200000000000827,102.69999999999844,0,0001,0.002847091
2010-01-01,18.200000000000827,102.79999999999843,0,0001,0.0029035665
2010-01-01,18.200000000000827,102.89999999999843,0,0001,0.0029725886
2010-02-01,18.700000000000834,102.29999999999846,0,0001,0.0002141282
2010-02-01,18.700000000000834,102.39999999999846,0,0001,0.00021841974
2010-02-01,18.700000000000834,102.49999999999845,0,0001,0.00025616438
2010-02-01,18.700000000000834,102.59999999999845,0,0001,0.00029422194
2010-02-01,18.700000000000834,102.69999999999844,0,0001,0.00037939698
2010-02-01,18.700000000000834,102.79999999999843,0,0001,0.0005124792
2010-02-01,18.700000000000834,102.89999999999843,0,0001,0.00064956245
2010-02-01,18.600000000000833,102.29999999999846,0,0001,0.00018115193
2010-02-01,18.600000000000833,102.39999999999846,0,0001,0.0001929462
2010-02-01,18.600000000000833,102.49999999999845,0,0001,0.00022895486
2010-02-01,18.600000000000833,102.59999999999845,0,0001,0.00026919544
2010-02-01,18.600000000000833,102.69999999999844,0,0001,0.00034312755
2010-02-01,18.600000000000833,102.79999999999843,0,0001,0.000458619
2010-02-01,18.600000000000833,102.89999999999843,0,0001,0.00057197956
2010-02-01,18.50000000000083,102.29999999999846,0,0001,0.00014326573
2010-02-01,18.50000000000083,102.39999999999846,0,0001,0.00015815944
2010-02-01,18.50000000000083,102.49999999999845,0,0001,0.00019377322
2010-02-01,18.50000000000083,102.59999999999845,0,0001,0.00023302287
2010-02-01,18.50000000000083,102.69999999999844,0,0001,0.00028847755
2010-02-01,18.50000000000083,102.79999999999843,0,0001,0.0003650546
2010-02-01,18.50000000000083,102.89999999999843,0,0001,0.00044166893
2010-02-01,18.40000000000083,102.29999999999846,0,0001,0.000116346775
2010-02-01,18.40000000000083,102.39999999999846,0,0001,0.00013059974
2010-02-01,18.40000000000083,102.49999999999845,0,0001,0.00016362817
2010-02-01,18.40000000000083,102.59999999999845,0,0001,0.0001980424
2010-02-01,18.40000000000083,102.69999999999844,0,0001,0.00023730696
2010-02-01,18.40000000000083,102.79999999999843,0,0001,0.00028505028
2010-02-01,18.40000000000083,102.89999999999843,0,0001,0.00033293516
2010-02-01,18.30000000000083,102.29999999999846,0,0001,0.00013278276
2010-02-01,18.30000000000083,102.39999999999846,0,0001,0.00013860167
2010-02-01,18.30000000000083,102.49999999999845,0,0001,0.00015063435
2010-02-01,18.30000000000083,102.59999999999845,0,0001,0.00016381443
2010-02-01,18.30000000000083,102.69999999999844,0,0001,0.00019147099
2010-02-01,18.30000000000083,102.79999999999843,0,0001,0.00023538471
2010-02-01,18.30000000000083,102.89999999999843,0,0001,0.00027921647
2010-02-01,18.200000000000827,102.29999999999846,0,0001,0.00015627444
2010-02-01,18.200000000000827,102.39999999999846,0,0001,0.00015365929
2010-02-01,18.200000000000827,102.49999999999845,0,0001,0.00014211089
2010-02-01,18.200000000000827,102.59999999999845,0,0001,0.00013005585
2010-02-01,18.200000000000827,102.69999999999844,0,0001,0.00014716238
2010-02-01,18.200000000000827,102.79999999999843,0,0001,0.0001891166
2010-02-01,18.200000000000827,102.89999999999843,0,0001,0.00023262054
2010-03-01,18.700000000000834,102.29999999999846,0,0001,0.00020613507
2010-03-01,18.700000000000834,102.39999999999846,0,0001,9.852633e-05
2010-03-01,18.700000000000834,102.49999999999845,0,0001,0.00020837024
2010-03-01,18.700000000000834,102.59999999999845,0,0001,0.0003240256
2010-03-01,18.700000000000834,102.69999999999844,0,0001,0.0004034637
2010-03-01,18.700000000000834,102.79999999999843,0,0001,0.0004451795
2010-03-01,18.700000000000834,102.89999999999843,0,0001,0.00048412368
2010-03-01,18.600000000000833,102.29999999999846,0,0001,0.00019075707
2010-03-01,18.600000000000833,102.39999999999846,0,0001,0.00011346475
2010-03-01,18.600000000000833,102.49999999999845,0,0001,0.0001693739
2010-03-01,18.600000000000833,102.59999999999845,0,0001,0.00024802223
2010-03-01,18.600000000000833,102.69999999999844,0,0001,0.0003116353
2010-03-01,18.600000000000833,102.79999999999843,0,0001,0.0003552659
2010-03-01,18.600000000000833,102.89999999999843,0,0001,0.0004165022
2010-03-01,18.50000000000083,102.29999999999846,0,0001,0.00018689022
2010-03-01,18.50000000000083,102.39999999999846,0,0001,0.00011378512
2010-03-01,18.50000000000083,102.49999999999845,0,0001,0.00013086185
2010-03-01,18.50000000000083,102.59999999999845,0,0001,0.00016511217
2010-03-01,18.50000000000083,102.69999999999844,0,0001,0.00020984546
2010-03-01,18.50000000000083,102.79999999999843,0,0001,0.00027101472
2010-03-01,18.50000000000083,102.89999999999843,0,0001,0.00033460543
2010-03-01,18.40000000000083,102.29999999999846,0,0001,0.00018442408
2010-03-01,18.40000000000083,102.39999999999846,0,0001,0.00011015669
2010-03-01,18.40000000000083,102.49999999999845,0,0001,0.00010053799
2010-03-01,18.40000000000083,102.59999999999845,0,0001,9.593353e-05
2010-03-01,18.40000000000083,102.69999999999844,0,0001,0.00012181685
2010-03-01,18.40000000000083,102.79999999999843,0,0001,0.00019187466
2010-03-01,18.40000000000083,102.89999999999843,0,0001,0.00026199952
2010-03-01,18.30000000000083,102.29999999999846,0,0001,0.00019194916
2010-03-01,18.30000000000083,102.39999999999846,0,0001,0.00011750296
2010-03-01,18.30000000000083,102.49999999999845,0,0001,9.8928664e-05
2010-03-01,18.30000000000083,102.59999999999845,0,0001,8.0846105e-05
2010-03-01,18.30000000000083,102.69999999999844,0,0001,9.191022e-05
2010-03-01,18.30000000000083,102.79999999999843,0,0001,0.00014228359
2010-03-01,18.30000000000083,102.89999999999843,0,0001,0.00019279108
2010-03-01,18.200000000000827,102.29999999999846,0,0001,0.00020340816
2010-03-01,18.200000000000827,102.39999999999846,0,0001,0.00013086185
2010-03-01,18.200000000000827,102.49999999999845,0,0001,0.000102907274
2010-03-01,18.200000000000827,102.59999999999845,0,0001,7.606283e-05
2010-03-01,18.200000000000827,102.69999999999844,0,0001,7.3291216e-05
2010-03-01,18.200000000000827,102.79999999999843,0,0001,9.802714e-05
2010-03-01,18.200000000000827,102.89999999999843,0,0001,0.00012477473
2010-04-01,18.700000000000834,102.29999999999846,0,0001,0.0028012407
2010-04-01,18.700000000000834,102.39999999999846,0,0001,0.0022733596
2010-04-01,18.700000000000834,102.49999999999845,0,0001,0.0024684232
2010-04-01,18.700000000000834,102.59999999999845,0,0001,0.0026819718
2010-04-01,18.700000000000834,102.69999999999844,0,0001,0.0027902361
2010-04-01,18.700000000000834,102.79999999999843,0,0001,0.002777816
2010-04-01,18.700000000000834,102.89999999999843,0,0001,0.0027556058
2010-04-01,18.600000000000833,102.29999999999846,0,0001,0.002867208
2010-04-01,18.600000000000833,102.39999999999846,0,0001,0.00249567
2010-04-01,18.600000000000833,102.49999999999845,0,0001,0.0025275883
2010-04-01,18.600000000000833,102.59999999999845,0,0001,0.0026272994
2010-04-01,18.600000000000833,102.69999999999844,0,0001,0.0026974988
2010-04-01,18.600000000000833,102.79999999999843,0,0001,0.0027244922
2010-04-01,18.600000000000833,102.89999999999843,0,0001,0.0028219756
2010-04-01,18.50000000000083,102.29999999999846,0,0001,0.0029416543
2010-04-01,18.50000000000083,102.39999999999846,0,0001,0.0026279849
2010-04-01,18.50000000000083,102.49999999999845,0,0001,0.0025455814
2010-04-01,18.50000000000083,102.59999999999845,0,0001,0.0025089767
2010-04-01,18.50000000000083,102.69999999999844,0,0001,0.002520786
2010-04-01,18.50000000000083,102.79999999999843,0,0001,0.002604888
2010-04-01,18.50000000000083,102.89999999999843,0,0001,0.0026934755
2010-04-01,18.40000000000083,102.29999999999846,0,0001,0.0029374969
2010-04-01,18.40000000000083,102.39999999999846,0,0001,0.0026754302
2010-04-01,18.40000000000083,102.49999999999845,0,0001,0.002518372
2010-04-01,18.40000000000083,102.59999999999845,0,0001,0.0023739126
2010-04-01,18.40000000000083,102.69999999999844,0,0001,0.0023411822
2010-04-01,18.40000000000083,102.79999999999843,0,0001,0.0024705764
2010-04-01,18.40000000000083,102.89999999999843,0,0001,0.0026001122
2010-04-01,18.30000000000083,102.29999999999846,0,0001,0.0026576978
2010-04-01,18.30000000000083,102.39999999999846,0,0001,0.0024524566
2010-04-01,18.30000000000083,102.49999999999845,0,0001,0.0023175788
2010-04-01,18.30000000000083,102.59999999999845,0,0001,0.0021808234
2010-04-01,18.30000000000083,102.69999999999844,0,0001,0.002166548
2010-04-01,18.30000000000083,102.79999999999843,0,0001,0.0023115363
2010-04-01,18.30000000000083,102.89999999999843,0,0001,0.0024568674
2010-04-01,18.200000000000827,102.29999999999846,0,0001,0.0023500484
2010-04-01,18.200000000000827,102.39999999999846,0,0001,0.0021919173
2010-04-01,18.200000000000827,102.49999999999845,0,0001,0.00208822
2010-04-01,18.200000000000827,102.59999999999845,0,0001,0.0019861844
2010-04-01,18.200000000000827,102.69999999999844,0,0001,0.002002963
2010-04-01,18.200000000000827,102.79999999999843,0,0001,0.0021507752
2010-04-01,18.200000000000827,102.89999999999843,0,0001,0.0023069542
2010-05-01,18.700000000000834,102.29999999999846,0,0001,0.010163358
2010-05-01,18.700000000000834,102.39999999999846,0,0001,0.009672857
2010-05-01,18.700000000000834,102.49999999999845,0,0001,0.010077088
2010-05-01,18.700000000000834,102.59999999999845,0,0001,0.010489858
2010-05-01,18.700000000000834,102.69999999999844,0,0001,0.010888427
2010-05-01,18.700000000000834,102.79999999999843,0,0001,0.011298924
2010-05-01,18.700000000000834,102.89999999999843,0,0001,0.011711835
2010-05-01,18.600000000000833,102.29999999999846,0,0001,0.009707755
2010-05-01,18.600000000000833,102.39999999999846,0,0001,0.009577445
2010-05-01,18.600000000000833,102.49999999999845,0,0001,0.010149314
2010-05-01,18.600000000000833,102.59999999999845,0,0001,0.010841421
2010-05-01,18.600000000000833,102.69999999999844,0,0001,0.011290825
2010-05-01,18.600000000000833,102.79999999999843,0,0001,0.01150605
2010-05-01,18.600000000000833,102.89999999999843,0,0001,0.0117715215
2010-05-01,18.50000000000083,102.29999999999846,0,0001,0.0091401255
2010-05-01,18.50000000000083,102.39999999999846,0,0001,0.009272187
2010-05-01,18.50000000000083,102.49999999999845,0,0001,0.010141573
2010-05-01,18.50000000000083,102.59999999999845,0,0001,0.011137038
2010-05-01,18.50000000000083,102.69999999999844,0,0001,0.011630445
2010-05-01,18.50000000000083,102.79999999999843,0,0001,0.011459499
2010-05-01,18.50000000000083,102.89999999999843,0,0001,0.011325828
2010-05-01,18.40000000000083,102.29999999999846,0,0001,0.008627555
2010-05-01,18.40000000000083,102.39999999999846,0,0001,0.008870504
2010-05-01,18.40000000000083,102.49999999999845,0,0001,0.009929768
2010-05-01,18.40000000000083,102.59999999999845,0,0001,0.011006585
2010-05-01,18.40000000000083,102.69999999999844,0,0001,0.011526703
2010-05-01,18.40000000000083,102.79999999999843,0,0001,0.011210888
2010-05-01,18.40000000000083,102.89999999999843,0,0001,0.0108949235
2010-05-01,18.30000000000083,102.29999999999846,0,0001,0.008340939
2010-05-01,18.30000000000083,102.39999999999846,0,0001,0.008479117
2010-05-01,18.30000000000083,102.49999999999845,0,0001,0.008878409
2010-05-01,18.30000000000083,102.59999999999845,0,0001,0.0093147075
2010-05-01,18.30000000000083,102.69999999999844,0,0001,0.009726181
2010-05-01,18.30000000000083,102.79999999999843,0,0001,0.009946278
2010-05-01,18.30000000000083,102.89999999999843,0,0001,0.010166786
2010-05-01,18.200000000000827,102.29999999999846,0,0001,0.008120171
2010-05-01,18.200000000000827,102.39999999999846,0,0001,0.008149019
2010-05-01,18.200000000000827,102.49999999999845,0,0001,0.007751196
2010-05-01,18.200000000000827,102.59999999999845,0,0001,0.0073351855
2010-05-01,18.200000000000827,102.69999999999844,0,0001,0.007680274
2010-05-01,18.200000000000827,102.79999999999843,0,0001,0.008512079
2010-05-01,18.200000000000827,102.89999999999843,0,0001,0.009364738
2010-06-01,18.700000000000834,102.29999999999846,0,0001,0.01033577
2010-06-01,18.700000000000834,102.39999999999846,0,0001,0.010586684
2010-06-01,18.700000000000834,102.49999999999845,0,0001,0.01092345
2010-06-01,18.700000000000834,102.59999999999845,0,0001,0.0112562375
2010-06-01,18.700000000000834,102.69999999999844,0,0001,0.011378837
2010-06-01,18.700000000000834,102.79999999999843,0,0001,0.011264813
2010-06-01,18.700000000000834,102.89999999999843,0,0001,0.011130449
2010-06-01,18.600000000000833,102.29999999999846,0,0001,0.00977913
2010-06-01,18.600000000000833,102.39999999999846,0,0001,0.010131341
2010-06-01,18.600000000000833,102.49999999999845,0,0001,0.0106418105
2010-06-01,18.600000000000833,102.59999999999845,0,0001,0.011179944
2010-06-01,18.600000000000833,102.69999999999844,0,0001,0.011531872
2010-06-01,18.600000000000833,102.79999999999843,0,0001,0.011662428
2010-06-01,18.600000000000833,102.89999999999843,0,0001,0.011844394
2010-06-01,18.50000000000083,102.29999999999846,0,0001,0.0091483565
2010-06-01,18.50000000000083,102.39999999999846,0,0001,0.009545703
2010-06-01,18.50000000000083,102.49999999999845,0,0001,0.010285844
2010-06-01,18.50000000000083,102.59999999999845,0,0001,0.0110787945
2010-06-01,18.50000000000083,102.69999999999844,0,0001,0.011704196
2010-06-01,18.50000000000083,102.79999999999843,0,0001,0.012090434
2010-06-01,18.50000000000083,102.89999999999843,0,0001,0.012491156
2010-06-01,18.40000000000083,102.29999999999846,0,0001,0.008653094
2010-06-01,18.40000000000083,102.39999999999846,0,0001,0.009020363
2010-06-01,18.40000000000083,102.49999999999845,0,0001,0.009929058
2010-06-01,18.40000000000083,102.59999999999845,0,0001,0.010864724
2010-06-01,18.40000000000083,102.69999999999844,0,0001,0.011692275
2010-06-01,18.40000000000083,102.79999999999843,0,0001,0.012345728
2010-06-01,18.40000000000083,102.89999999999843,0,0001,0.012998995
2010-06-01,18.30000000000083,102.29999999999846,0,0001,0.008641583
2010-06-01,18.30000000000083,102.39999999999846,0,0001,0.00894018
2010-06-01,18.30000000000083,102.49999999999845,0,0001,0.009537977
2010-06-01,18.30000000000083,102.59999999999845,0,0001,0.01015487
2010-06-01,18.30000000000083,102.69999999999844,0,0001,0.010997866
2010-06-01,18.30000000000083,102.79999999999843,0,0001,0.012042326
2010-06-01,18.30000000000083,102.89999999999843,0,0001,0.013086935
2010-06-01,18.200000000000827,102.29999999999846,0,0001,0.008709748
2010-06-01,18.200000000000827,102.39999999999846,0,0001,0.008972314
2010-06-01,18.200000000000827,102.49999999999845,0,0001,0.009169017
2010-06-01,18.200000000000827,102.59999999999845,0,0001,0.009361033
2010-06-01,18.200000000000827,102.69999999999844,0,0001,0.010237333
2010-06-01,18.200000000000827,102.79999999999843,0,0001,0.011659105
2010-06-01,18.200000000000827,102.89999999999843,0,0001,0.013111961
2010-07-01,18.700000000000834,102.29999999999846,0,0001,0.017920978
2010-07-01,18.700000000000834,102.39999999999846,0,0001,0.017733686
2010-07-01,18.700000000000834,102.49999999999845,0,0001,0.017054595
2010-07-01,18.700000000000834,102.59999999999845,0,0001,0.016356789
2010-07-01,18.700000000000834,102.69999999999844,0,0001,0.016287617
2010-07-01,18.700000000000834,102.79999999999843,0,0001,0.016824149
2010-07-01,18.700000000000834,102.89999999999843,0,0001,0.017406605
2010-07-01,18.600000000000833,102.29999999999846,0,0001,0.017240204
2010-07-01,18.600000000000833,102.39999999999846,0,0001,0.017474182
2010-07-01,18.600000000000833,102.49999999999845,0,0001,0.0174255
2010-07-01,18.600000000000833,102.59999999999845,0,0001,0.017330058
2010-07-01,18.600000000000833,102.69999999999844,0,0001,0.017446853
2010-07-01,18.600000000000833,102.79999999999843,0,0001,0.017877437
2010-07-01,18.600000000000833,102.89999999999843,0,0001,0.018322669
2010-07-01,18.50000000000083,102.29999999999846,0,0001,0.01613579
2010-07-01,18.50000000000083,102.39999999999846,0,0001,0.016929112
2010-07-01,18.50000000000083,102.49999999999845,0,0001,0.017692141
2010-07-01,18.50000000000083,102.59999999999845,0,0001,0.018441401
2010-07-01,18.50000000000083,102.69999999999844,0,0001,0.018871926
2010-07-01,18.50000000000083,102.79999999999843,0,0001,0.018834151
2010-07-01,18.50000000000083,102.89999999999843,0,0001,0.018842317
2010-07-01,18.40000000000083,102.29999999999846,0,0001,0.015068807
2010-07-01,18.40000000000083,102.39999999999846,0,0001,0.016237922
2010-07-01,18.40000000000083,102.49999999999845,0,0001,0.017560937
2010-07-01,18.40000000000083,102.59999999999845,0,0001,0.018869199
2010-07-01,18.40000000000083,102.69999999999844,0,0001,0.019561
2010-07-01,18.40000000000083,102.79999999999843,0,0001,0.01934231
2010-07-01,18.40000000000083,102.89999999999843,0,0001,0.019123547
2010-07-01,18.30000000000083,102.29999999999846,0,0001,0.014253713
2010-07-01,18.30000000000083,102.39999999999846,0,0001,0.015164681
2010-07-01,18.30000000000083,102.49999999999845,0,0001,0.015866317
2010-07-01,18.30000000000083,102.59999999999845,0,0001,0.016604774
2010-07-01,18.30000000000083,102.69999999999844,0,0001,0.017319433
2010-07-01,18.30000000000083,102.79999999999843,0,0001,0.017821513
2010-07-01,18.30000000000083,102.89999999999843,0,0001,0.01832407
2010-07-01,18.200000000000827,102.29999999999846,0,0001,0.013492815
2010-07-01,18.200000000000827,102.39999999999846,0,0001,0.014054738
2010-07-01,18.200000000000827,102.49999999999845,0,0001,0.013976373
2010-07-01,18.200000000000827,102.59999999999845,0,0001,0.01387652
2010-07-01,18.200000000000827,102.69999999999844,0,0001,0.0146427825
2010-07-01,18.200000000000827,102.79999999999843,0,0001,0.015969269
2010-07-01,18.200000000000827,102.89999999999843,0,0001,0.017319925
2010-08-01,18.700000000000834,102.29999999999846,0,0001,0.023901526
2010-08-01,18.700000000000834,102.39999999999846,0,0001,0.024153363
2010-08-01,18.700000000000834,102.49999999999845,0,0001,0.023416225
2010-08-01,18.700000000000834,102.59999999999845,0,0001,0.022633653
2010-08-01,18.700000000000834,102.69999999999844,0,0001,0.021869224
2010-08-01,18.700000000000834,102.79999999999843,0,0001,0.021146562
2010-08-01,18.700000000000834,102.89999999999843,0,0001,0.020428363
2010-08-01,18.600000000000833,102.29999999999846,0,0001,0.022279251
2010-08-01,18.600000000000833,102.39999999999846,0,0001,0.022745099
2010-08-01,18.600000000000833,102.49999999999845,0,0001,0.022896122
2010-08-01,18.600000000000833,102.59999999999845,0,0001,0.022995774
2010-08-01,18.600000000000833,102.69999999999844,0,0001,0.022542503
2010-08-01,18.600000000000833,102.79999999999843,0,0001,0.02155624
2010-08-01,18.600000000000833,102.89999999999843,0,0001,0.020598818
2010-08-01,18.50000000000083,102.29999999999846,0,0001,0.020673294
2010-08-01,18.50000000000083,102.39999999999846,0,0001,0.021443803
2010-08-01,18.50000000000083,102.49999999999845,0,0001,0.022597637
2010-08-01,18.50000000000083,102.59999999999845,0,0001,0.023793366
2010-08-01,18.50000000000083,102.69999999999844,0,0001,0.023770321
2010-08-01,18.50000000000083,102.79999999999843,0,0001,0.0221035
2010-08-01,18.50000000000083,102.89999999999843,0,0001,0.020532627
2010-08-01,18.40000000000083,102.29999999999846,0,0001,0.019441169
2010-08-01,18.40000000000083,102.39999999999846,0,0001,0.02024727
2010-08-01,18.40000000000083,102.49999999999845,0,0001,0.02208576
2010-08-01,18.40000000000083,102.59999999999845,0,0001,0.023902584
2010-08-01,18.40000000000083,102.69999999999844,0,0001,0.024222683
2010-08-01,18.40000000000083,102.79999999999843,0,0001,0.022313405
2010-08-01,18.40000000000083,102.89999999999843,0,0001,0.02040394
2010-08-01,18.30000000000083,102.29999999999846,0,0001,0.019642327
2010-08-01,18.30000000000083,102.39999999999846,0,0001,0.019900944
2010-08-01,18.30000000000083,102.49999999999845,0,0001,0.020668555
2010-08-01,18.30000000000083,102.59999999999845,0,0001,0.021497924
2010-08-01,18.30000000000083,102.69999999999844,0,0001,0.021693889
2010-08-01,18.30000000000083,102.79999999999843,0,0001,0.020793136
2010-08-01,18.30000000000083,102.89999999999843,0,0001,0.01989254
2010-08-01,18.200000000000827,102.29999999999846,0,0001,0.020043153
2010-08-01,18.200000000000827,102.39999999999846,0,0001,0.01978701
2010-08-01,18.200000000000827,102.49999999999845,0,0001,0.019196685
2010-08-01,18.200000000000827,102.59999999999845,0,0001,0.018589731
2010-08-01,18.200000000000827,102.69999999999844,0,0001,0.018689413
2010-08-01,18.200000000000827,102.79999999999843,0,0001,0.018983077
2010-08-01,18.200000000000827,102.89999999999843,0,0001,0.019269552
2010-09-01,18.700000000000834,102.29999999999846,0,0001,0.0110432925
2010-09-01,18.700000000000834,102.39999999999846,0,0001,0.010743138
2010-09-01,18.700000000000834,102.49999999999845,0,0001,0.0106066065
2010-09-01,18.700000000000834,102.59999999999845,0,0001,0.010468331
2010-09-01,18.700000000000834,102.69999999999844,0,0001,0.0105287405
2010-09-01,18.700000000000834,102.79999999999843,0,0001,0.010802162
2010-09-01,18.700000000000834,102.89999999999843,0,0001,0.011093167
2010-09-01,18.600000000000833,102.29999999999846,0,0001,0.011201416
2010-09-01,18.600000000000833,102.39999999999846,0,0001,0.01102185
2010-09-01,18.600000000000833,102.49999999999845,0,0001,0.011228708
2010-09-01,18.600000000000833,102.59999999999845,0,0001,0.011502598
2010-09-01,18.600000000000833,102.69999999999844,0,0001,0.011651848
2010-09-01,18.600000000000833,102.79999999999843,0,0001,0.011713085
2010-09-01,18.600000000000833,102.89999999999843,0,0001,0.0117925005
2010-09-01,18.50000000000083,102.29999999999846,0,0001,0.01111493
2010-09-01,18.50000000000083,102.39999999999846,0,0001,0.01101872
2010-09-01,18.50000000000083,102.49999999999845,0,0001,0.0117332535
2010-09-01,18.50000000000083,102.59999999999845,0,0001,0.012573388
2010-09-01,18.50000000000083,102.69999999999844,0,0001,0.012912561
2010-09-01,18.50000000000083,102.79999999999843,0,0001,0.012570006
2010-09-01,18.50000000000083,102.89999999999843,0,0001,0.012260658
2010-09-01,18.40000000000083,102.29999999999846,0,0001,0.011113574
2010-09-01,18.40000000000083,102.39999999999846,0,0001,0.010940698
2010-09-01,18.40000000000083,102.49999999999845,0,0001,0.012058591
2010-09-01,18.40000000000083,102.59999999999845,0,0001,0.01321694
2010-09-01,18.40000000000083,102.69999999999844,0,0001,0.013713819
2010-09-01,18.40000000000083,102.79999999999843,0,0001,0.013225068
2010-09-01,18.40000000000083,102.89999999999843,0,0001,0.01273678
2010-09-01,18.30000000000083,102.29999999999846,0,0001,0.011348312
2010-09-01,18.30000000000083,102.39999999999846,0,0001,0.011078914
2010-09-01,18.30000000000083,102.49999999999845,0,0001,0.011647222
2010-09-01,18.30000000000083,102.59999999999845,0,0001,0.01224905
2010-09-01,18.30000000000083,102.69999999999844,0,0001,0.01271562
2010-09-01,18.30000000000083,102.79999999999843,0,0001,0.012844314
2010-09-01,18.30000000000083,102.89999999999843,0,0001,0.012972561
2010-09-01,18.200000000000827,102.29999999999846,0,0001,0.011628811
2010-09-01,18.200000000000827,102.39999999999846,0,0001,0.011353393
2010-09-01,18.200000000000827,102.49999999999845,0,0001,0.011169148
2010-09-01,18.200000000000827,102.59999999999845,0,0001,0.010980946
2010-09-01,18.200000000000827,102.69999999999844,0,0001,0.011448336
2010-09-01,18.200000000000827,102.79999999999843,0,0001,0.01228897
2010-09-01,18.200000000000827,102.89999999999843,0,0001,0.013142702
2010-10-01,18.700000000000834,102.29999999999846,0,0001,0.0057541793
2010-10-01,18.700000000000834,102.39999999999846,0,0001,0.0059095686
2010-10-01,18.700000000000834,102.49999999999845,0,0001,0.0065615317
2010-10-01,18.700000000000834,102.59999999999845,0,0001,0.0072173392
2010-10-01,18.700000000000834,102.69999999999844,0,0001,0.0069538867
2010-10-01,18.700000000000834,102.79999999999843,0,0001,0.005780465
2010-10-01,18.700000000000834,102.89999999999843,0,0001,0.0045367246
2010-10-01,18.600000000000833,102.29999999999846,0,0001,0.0053242138
2010-10-01,18.600000000000833,102.39999999999846,0,0001,0.0055918163
2010-10-01,18.600000000000833,102.49999999999845,0,0001,0.006340756
2010-10-01,18.600000000000833,102.59999999999845,0,0001,0.00717201
2010-10-01,18.600000000000833,102.69999999999844,0,0001,0.007063254
2010-10-01,18.600000000000833,102.79999999999843,0,0001,0.0058852797
2010-10-01,18.600000000000833,102.89999999999843,0,0001,0.004768758
2010-10-01,18.50000000000083,102.29999999999846,0,0001,0.004822037
2010-10-01,18.50000000000083,102.39999999999846,0,0001,0.0051317355
2010-10-01,18.50000000000083,102.49999999999845,0,0001,0.006049528
2010-10-01,18.50000000000083,102.59999999999845,0,0001,0.0070681935
2010-10-01,18.50000000000083,102.69999999999844,0,0001,0.0071543
2010-10-01,18.50000000000083,102.79999999999843,0,0001,0.00602617
2010-10-01,18.50000000000083,102.89999999999843,0,0001,0.004942796
2010-10-01,18.40000000000083,102.29999999999846,0,0001,0.0044643125
2010-10-01,18.40000000000083,102.39999999999846,0,0001,0.0047073876
2010-10-01,18.40000000000083,102.49999999999845,0,0001,0.005746781
2010-10-01,18.40000000000083,102.59999999999845,0,0001,0.0067855036
2010-10-01,18.40000000000083,102.69999999999844,0,0001,0.0070227524
2010-10-01,18.40000000000083,102.79999999999843,0,0001,0.006049826
