X,Y,id,Aspect
102.61316341537452,18.50012802828577,194,237.69830322265625
102.83414754538116,18.628679452555566,195,180.0
103.0580969775884,18.649160103694044,196,313.45562744140625
102.64765902112396,18.478300728629154,197,-0.0
102.97132287108832,18.58933234485996,198,-0.0
103.09986983625708,18.70844831130066,199,204.1280212402344
102.80261724183228,18.59472339803357,200,80.50469970703125
102.7942608864581,18.643769050520422,201,154.37208557128906
103.07103282974444,18.59633759261492,202,53.32529830932617
103.13193969103348,18.592837198287963,203,305.7171325683594
102.8522024455466,18.594451392869317,204,86.38448333740234
102.80234969576904,18.54701993496381,205,127.17849731445312
102.92604515899166,18.531930336998947,206,337.12628173828125
102.86190544943888,18.55160389084675,207,16.979541778564453
102.8492416024471,18.541361335726982,208,-0.0
102.710987174285,18.443805122879688,209,239.0726318359375
102.92523806170098,18.61520404917205,210,46.538673400878906
102.89262865569714,18.572891639275905,211,241.0594787597656
102.84816249999216,18.55052478839182,212,55.19176864624024
103.07345858071751,18.57504984418577,213,252.465087890625
102.71772487597676,18.420091623477475,214,40.13763432460802
102.63795601723166,18.47183057300061,215,-0.0
102.80099858814988,18.514410528959964,216,90.0
102.87942525747788,18.6381104512836,217,285.8686828613281
103.10337468968508,18.648620552466568,218,144.16603088378906
102.58675215983496,18.504711984168715,219,-0.0
103.08855263778342,18.73405246954954,220,234.3428649902344
103.07022573245376,18.598763343587997,221,41.323612213134766
103.0661813277983,18.550257242328605,222,226.5277557373047
102.68969942585586,18.54648038373634,223,-0.0
102.8575934987202,18.641343299547348,224,154.0296173095703
102.88400475425976,18.589332344859955,225,230.32940673828125
103.05675032907024,18.52411353285226,226,346.9652709960937
103.12089003862302,18.707369208845726,227,280.3231201171875
102.87807414985868,18.637570900056136,228,24.783376693725582
103.02117562086586,18.706562111555044,229,75.1466064453125
103.07723098020874,18.699556863800087,230,245.62876892089844
102.90799025882625,18.66020975610448,231,111.63323974609376
102.8775345986312,18.670987403350654,232,236.6591796875
102.68996697191906,18.508212378495667,233,39.35860061645508
102.99368972197244,18.67503180800613,234,230.3436279296875
102.63283696922232,18.542707984245126,235,-0.0
102.61908956067454,18.46374622279071,236,-0.0
102.9524564145312,18.67853666143414,237,250.4425048828125
102.62178731681188,18.513335885606075,238,-0.0
103.02360137183894,18.575317390248976,239,81.02236938476562
102.84573674901908,18.561841986865463,240,151.4338836669922
102.7797108397207,18.508751929723136,241,115.3673858642578
102.76866118731029,18.518454933615438,242,354.8348083496094
102.57947490691572,18.51764783632476,243,-0.0
102.92577761292844,18.55806958737425,244,10.85698413848877
102.97482326541528,18.570198342239625,245,93.8735580444336
102.823369898135,18.63029364713691,246,53.60898971557617
102.72634877741412,18.43248792440605,247,230.3036346435547
102.7128733740306,18.537321390172565,248,-0.0
103.04489357936912,18.693898264563263,249,46.55192565917969
102.97428371418783,18.65401160564019,250,133.45481872558594
102.72473458283278,18.472909675455536,251,204.7623443603516
102.66598146735257,18.50848438365993,252,-0.0
102.67730312492728,18.54729194012807,253,-0.0
102.90259920565262,18.609812995998432,254,238.90621948242188
103.0454331305966,18.72327036320231,255,356.2243957519531
103.09447878308346,18.73189426463968,256,152.84756469726562
102.65951577082508,18.493929877821483,257,-0.0
102.6352627201954,18.546752388900604,258,-0.0
102.87834615502295,18.592837198287963,259,32.33543395996094
102.8694502484213,18.60765925018962,260,25.124645233154297
103.0990627389664,18.637031348828664,261,40.99402618408203
102.7072147747938,18.43060172466045,262,110.78089141845705
102.76327013413668,18.501479135904965,263,6.682697296142578
102.68161507564596,18.445691322625308,264,332.20721435546875
102.82687029246196,18.646194801493497,265,200.995849609375
102.81339488907844,18.523573981624796,266,331.810302734375
103.04920553008785,18.730815162184737,267,168.5214385986328
102.66356017548055,18.510910134633004,268,-0.0
102.6894274206916,18.425478217550037,269,226.50694274902344
102.80423589551468,18.564807289066003,270,201.5829925537109
103.02306182061146,18.72569611417539,271,207.8316345214844
102.8263307412345,18.58582749143195,272,241.06134033203125
102.72716033380588,18.54863858864621,273,-0.0
103.00527892561034,18.58744614511435,274,34.59906005859375
102.93494106559326,18.59148609066877,275,259.2662048339844
103.05163128106088,18.53139078577148,276,13.679203987121582
102.84546474385482,18.533548990681343,277,341.5091857910156
102.95784746770482,18.587446145114345,278,46.53400421142578
102.7349726788515,18.541361335726982,279,180.0
102.5816331118256,18.51926203090611,280,194.77008056640625
102.88049990083177,18.56372818661107,281,54.58802795410156
102.87268755578611,18.57693604393138,282,235.89930725097656
102.98991732248122,18.677457558979206,283,82.95592498779297
102.95568926279496,18.60631260167148,284,112.84152221679688
102.95029820962134,18.54001468720885,285,256.66552734375
102.61343096143771,18.554029641819824,286,-0.0
102.82902849737184,18.559148689829183,287,117.0424346923828
102.7942608864581,18.570198342239625,288,289.85552978515625
102.71583867623114,18.435181221442328,289,6.680135250091553
102.97509527057954,18.64565525026603,290,164.4781494140625
102.9524564145312,18.62598169641823,291,11.91761875152588
102.67784267615475,18.43032971949618,292,197.5479736328125
102.89559395789766,18.604961494052283,293,355.8380126953125
103.13544454446148,18.602268197016,294,155.0382080078125
103.07804253660046,18.61951599989073,295,311.4921875
103.1287068427697,18.67503180800613,296,345.21697998046875
102.60696526491024,18.46590442770058,297,-0.0
102.8610983521482,18.55456919304729,298,124.8076171875
102.71368493042236,18.50848438365993,299,309.6839294433594
102.64226796795036,18.4634786767275,300,-0.0
103.1287068427697,18.66991275999678,301,204.3408966064453
102.7797108397207,18.566153937584144,302,313.4695739746094
102.91203020438068,18.544059091864323,303,133.4733123779297
102.88481185155042,18.51980158213357,304,350.47564697265625
102.95838701893229,18.656704902676477,305,199.3829345703125
102.95919411622296,18.60010999210613,306,111.75496673583984
102.9980016726911,18.6381104512836,307,42.13196563720703
102.70290282407512,18.53381653674456,308,313.4749755859375
103.0023136234098,18.543787086700064,309,165.2279052734375
103.05890853398012,18.56211399202973,310,180.0
103.07804253660046,18.5286974887352,311,289.7810363769531
102.93035710971034,18.67071985728745,312,235.91395568847656
103.1195433901049,18.65832355635887,313,66.29570770263672
102.91553505780868,18.68634900647978,314,240.0951690673828
102.69509047902946,18.48423133303024,315,280.2400207519531
102.82740984368942,18.61789734620833,316,33.40538024902344
102.65115941545092,18.546480383736338,317,-0.0
102.8001914908592,18.598763343587997,318,100.73336029052734
102.81312734301524,18.667215003859443,319,113.61774444580078
102.88589095400538,18.6575164590682,320,160.61697387695312
102.8592121524026,18.547559486191275,321,201.5810089111328
102.62852501850362,18.551064339619284,322,-0.0
102.8430434519828,18.570737893467083,323,67.89024353027344
102.75787908096304,18.5467523889006,324,-0.0
102.98721956634388,18.51468253412422,325,125.41971588134766
102.83280089686303,18.682848612152824,326,28.694589614868164
102.9015201031977,18.56372818661107,327,356.2279357910156
103.03815587767738,18.64673435272097,328,50.33892059326172
103.0680675275439,18.677725105042416,329,352.16046142578125
102.839806144618,18.57855023851273,330,334.380615234375
102.87052935087624,18.623020853318742,331,313.46002197265625
102.9149955065812,18.617357794980865,332,9.221020698547363
103.0858548816461,18.667215003859443,333,193.6897125244141
102.96916466617849,18.60765925018962,334,304.5767517089844
102.6848479239097,18.520880684588505,335,-0.0
102.80612209526028,18.526811288989588,336,285.15802001953125
102.89963390345208,18.58502039414127,337,-0.0
103.12654863785984,18.633530954501712,338,210.81544494628903
102.83495464267185,18.64080374831988,339,41.33066940307617
102.85894014723831,18.535163185262693,340,356.9040222167969
102.70155617555696,18.454854775290134,341,273.0166015625
102.8953219527334,18.542707984245126,342,147.01315307617188
102.92389141318284,18.62625370158249,343,356.6448059082031
102.8220187905158,18.64835300640336,344,133.4557647705078
103.01174462213784,18.629758555010497,345,35.12754440307617
102.66760012103498,18.512796334378606,346,-0.0
102.97805611367905,18.67071985728745,347,71.3068618774414
102.62448061384816,18.50497953023192,348,-0.0
102.7427894829982,18.43760697241541,349,214.78977966308597
103.01174462213784,18.659402658813804,350,240.868408203125
102.69859087335644,18.489078375875334,351,323.01434326171875
103.0006949697274,18.6003819972704,352,220.1673889160156
102.78914183844876,18.539747141145643,353,211.0776824951172
102.90502495662572,18.651585854667115,354,219.66781616210935
102.59591561249978,18.495008980276417,355,-0.0
103.1154989854494,18.649967200984715,356,198.73912048339844
103.0454331305966,18.663175058305026,357,98.97306823730467
102.60642571368275,18.544594183990736,358,-0.0
103.05944362610654,18.54594529160993,359,-0.0
102.710987174285,18.482880225411044,360,276.3666381835937
102.78321569314872,18.55995578711985,361,180.0
103.01497747040158,18.69767066405448,362,37.39736175537109
102.98991732248122,18.545673286445663,363,146.60577392578125
103.04246782839608,18.714646461764943,364,181.20970153808597
102.9443720643213,18.56965879101216,365,209.5981292724609
102.95542171673176,18.592837198287963,366,216.14552307128903
102.67353072543604,18.552143442074215,367,-0.0
102.97913521613395,18.602268197016,368,207.8144378662109
102.762463036846,18.530583688480807,369,-0.0
103.04166073110538,18.51764783632476,370,171.43240356445312
102.99530391655377,18.53650983378084,371,-0.0
102.92604515899166,18.631372749591847,372,295.3514099121094
102.81447399153338,18.53812848746324,373,46.52571487426758
102.79938439356852,18.60819880141709,374,165.8975067138672
102.87484130159494,18.51710828509729,375,244.6336975097656
102.95811501376804,18.634338051792387,376,234.32688903808597
103.08046828757352,18.523845986789052,377,354.5234375
103.06456713321695,18.691472513590192,378,87.288330078125
102.90017345467956,18.57882224367698,379,353.6632385253906
102.9899173224812,18.52384598678905,380,-0.0
103.063488030762,18.68069040724296,381,46.5496711730957
102.99395726803564,18.60765925018962,382,205.6231689453125
102.8969406064158,18.52114823065171,383,15.511059761047363
102.71583867623114,18.5467523889006,384,-0.0
102.67568447124486,18.426824866068173,385,180.0
103.04004207742298,18.543787086700064,386,103.33419799804688
102.93871346508448,18.596337592614923,387,112.84272003173828
102.8861585000686,18.661288858559416,388,206.49285888671875
103.09232503727463,18.63217984688252,389,163.76864624023438
103.03519057547685,18.727854319085253,390,172.70645141601562
103.13651918781534,18.55753003614678,391,202.8767852783203
103.07804253660046,18.7197655097743,392,136.1730499267578
102.97105086592408,18.57639649270391,393,149.50967407226562
102.98506582053508,18.684195260670965,394,148.0955352783203
102.93224330945594,18.554569193047293,395,136.65626525878906
103.12277623836862,18.649427649757246,396,171.17759704589844
103.03061107869496,18.60146109972533,397,165.56829833984375
102.96970421740596,18.674224710715457,398,208.9941253662109
103.03276482450376,18.56885169372148,399,133.4691162109375
103.01497747040158,18.54540574038246,400,122.29484558105467
103.08424068706476,18.56211399202973,401,177.7626190185547
102.97105086592408,18.670719857287448,402,110.75418853759766
102.94545116677624,18.645655250266028,403,171.8103790283203
103.12546953540492,18.55025724232861,404,213.2129821777344
103.1252019893417,18.64996720098472,405,189.0853729248047
102.90771825366198,18.661828409786875,406,188.33995056152344
103.10957284014935,18.65050675221218,407,180.0
103.127895286378,18.71680466667481,408,156.03184509277344
103.00527892561034,18.548906134709416,409,133.47247314453125
103.06860707877138,18.714646461764943,410,143.75070190429688
102.97724901638836,18.65239295195779,411,129.82064819335938
103.10310268452082,18.649160103694044,412,144.26113891601562
103.14730129416256,18.59526294926104,413,19.37646102905273
103.11792473642248,18.71707221273802,414,170.77365112304688
103.11469188815872,18.710066964983056,415,159.46218872070312
103.0920530321104,18.694705361853934,416,218.3712921142578
103.02979952230322,18.717879310028696,417,159.3391876220703
103.06833953270817,18.702522166000627,418,139.6200408935547
102.96997176346912,18.6739527055512,419,219.7489776611328
103.09636498282906,18.632719398109984,420,144.43939208984375
103.0403096234862,18.712760262019337,421,168.52264404296875
103.11172658595818,18.706022560327582,422,174.3473663330078
103.10364223574828,18.68608146041657,423,166.4343719482422
103.11819674158674,18.696591561599543,424,175.35728454589844
103.08801308655596,18.721656168620964,425,90.0
103.08450823312796,18.702789712063836,426,174.97210693359375
103.07992873634608,18.7213841634567,427,191.1983184814453
103.04435402814168,18.715993110283087,428,187.70887756347656
102.92038655975482,18.65724445390394,429,176.56809997558594
103.05163128106088,18.711681159564403,430,171.42276000976562
102.93817391385704,18.535163185262697,431,340.6298828125
103.0694186351631,18.71249271595613,432,124.78264617919922
102.98749157150814,18.683923255506706,433,133.44976806640625
102.97185796321476,18.57936179490445,434,122.74935150146484
103.03734878038672,18.711141608336938,435,142.9784393310547
103.09339968062854,18.559416235892385,436,159.51449584960938
103.1012164847752,18.61089209845337,437,165.2223358154297
103.08424068706476,18.70682965761825,438,111.1008529663086
102.93547615771968,18.552143442074215,439,119.37493133544922
103.12035048739556,18.552682993301683,440,146.9155731201172
103.0920530321104,18.631372749591847,441,168.80746459960938
102.91364885806308,18.65293250318526,442,120.39295196533205
102.97616991393345,18.687160562871505,443,182.6279144287109
103.06968618122627,18.711141608336938,444,110.22052001953124
102.81070159204216,18.677725105042416,445,210.25735473632807
103.13625164175214,18.714918466929205,446,170.91119384765625
102.97536281664276,18.615204049172053,447,133.46131896972656
103.02064052873943,18.665868355341303,448,123.5515594482422
103.10040938748452,18.63487760301985,449,167.00083923339844
103.12816729154224,18.71707221273802,450,98.76493072509766
102.91445595535372,18.65993775094022,451,129.17288208007812
103.040042077423,18.712220710791875,452,176.54742431640625
102.97347661689714,18.658051551194607,453,187.078369140625
103.10552843549392,18.65023920614897,454,149.93858337402344
103.00931887116477,18.684195260670965,455,171.42413330078125
103.06968618122627,18.707641214009985,456,139.1789093017578
102.97132287108832,18.57693604393138,457,147.833251953125
103.11469188815872,18.710606516210525,458,172.48184204101562
102.99153151706255,18.684462806734167,459,152.94244384765625
103.11792473642248,18.65185340073032,460,171.62228393554688
103.02252672848506,18.60146109972533,461,183.1785125732422
102.9330504067466,18.645115699038566,462,86.38555145263672
102.91122310709,18.65050675221218,463,192.92230224609372
103.01470992433838,18.54540574038246,464,144.8858184814453
103.0303390735307,18.60469394798908,465,155.66737365722656
103.08801308655596,18.558881143765973,466,162.842529296875
103.11819674158674,18.69685910766275,467,151.15371704101562
103.11495943422192,18.56130689473905,468,152.19122314453125
103.1074146352395,18.683383704279237,469,169.44747924804688
103.06887908393564,18.71356735931001,470,133.4447479248047
103.01282372459276,18.59499094409678,471,180.0
103.12682064302412,18.692547156944077,472,140.92112731933594
103.10768664040376,18.68580945525231,473,213.610595703125
103.0616018310164,18.70898786252812,474,152.72357177734375
103.1370587390428,18.5548367391105,475,170.88079833984375
103.12466243811424,18.64808100123911,476,164.81617736816406
103.03950252619552,18.5925651931237,477,152.82972717285156
102.96943221224168,18.674492256778667,478,210.77175903320312
103.14271733827964,18.550792334455025,479,148.27005004882812
102.98371917201692,18.68608146041657,480,174.70947265625
103.11577099061364,18.712220710791872,481,193.69320678710935
103.13759829027028,18.586906593886884,482,175.36026000976562
102.94868401504,18.66694745779624,483,171.24908447265625
102.8136668942427,18.67853666143414,484,234.2965850830078
103.0672604302532,18.699824409863293,485,164.3865509033203
102.81016204081467,18.676110910461063,486,230.67141723632807
103.03330437573123,18.600921548497865,487,114.17723846435548
103.06968618122627,18.704136360581973,488,166.3074188232422
103.08828063261916,18.700903512318227,489,118.04881286621094
103.08882018384664,18.70710166278252,490,135.56809997558594
102.98883822002628,18.575589395413235,491,173.05975341796875
103.14218224615324,18.586639047823677,492,141.327392578125
102.97913521613398,18.634338051792387,493,146.24237060546875
102.96161986719603,18.676378456524272,494,170.41357421875
103.02979952230324,18.718690866420424,495,160.61050415039062
102.97132287108832,18.66991275999678,496,105.8658447265625
102.97051131469662,18.672066505805592,497,81.38079833984375
103.0850477843554,18.697131112827016,498,168.5712127685547
102.6492732157053,18.432215919241795,499,187.5060272216797
103.0920530321104,18.63164475475611,500,177.37294006347656
103.100948938712,18.68688855770725,501,164.9391632080078
103.08612688681036,18.72677521663032,502,156.82582092285156
103.1394844900159,18.58744614511435,503,141.36578369140625
103.06132982585214,18.70818076523745,504,163.76177978515625
103.08882018384664,18.56103488957479,505,145.76231384277344
102.93224330945594,18.55537629033797,506,73.64653778076172
103.09151348088292,18.68688855770725,507,160.61386108398438
103.04435402814168,18.71518601299241,508,182.325439453125
103.02683867920372,18.67826465626988,509,204.09835815429688
103.0597156312708,18.70548300910012,510,160.2051544189453
103.06779998148068,18.704136360581973,511,182.9481506347656
103.1154989854494,18.711953164728666,512,211.6284027099609
103.10633553278456,18.730815162184737,513,154.58450317382812
103.10768664040376,18.649699654921505,514,173.97518920898438
103.11118703473072,18.59418384680611,515,180.0
103.1071470891763,18.554569193047296,516,199.3721618652344
102.9783281188433,18.65589780538579,517,174.5192108154297
102.93601570894717,18.554569193047293,518,121.64193725585938
103.14271733827964,18.551603890846756,519,174.5225372314453
103.00554647167353,18.578282692449516,520,170.47244262695312
102.81663219644324,18.676378456524272,521,171.2486114501953
103.1195433901049,18.693898264563263,522,140.1907196044922
103.11118703473072,18.732433815867147,523,153.76730346679688
103.1074146352395,18.684195260670965,524,170.41314697265625
103.0977116313472,18.718690866420424,525,166.30628967285156
103.06456713321695,18.724617011720447,526,205.6385803222656
102.91661416026362,18.65185340073032,527,124.0889663696289
102.9540750682136,18.6755713592336,528,171.1119384765625
102.9702437686334,18.673685159487995,529,193.94825744628903
102.9802143185889,18.574777839021507,530,166.56617736816406
103.11657808790432,18.714378915701744,531,201.910888671875
103.08693398410102,18.56265354325719,532,156.84585571289062
102.91661416026362,18.65212540589458,533,124.0889663696289
103.0796567311818,18.689586313844572,534,162.96054077148438
102.97159041715156,18.627060798873163,535,190.54910278320312
103.0651066844444,18.700903512318227,536,178.0494842529297
103.06968618122627,18.706562111555048,537,116.53840637207033
103.06025518249828,18.701982614773165,538,105.37588500976562
103.0877410813917,18.69120050842593,539,94.5134735107422
102.98344716685268,18.68608146041657,540,196.34298706054688
103.06779998148068,18.701171058381437,541,137.64222717285156
103.07804253660046,18.626793252809957,542,122.86666107177734
102.91391640412628,18.661016853395157,543,2.7467596530914307
103.11118703473072,18.593376749515432,544,182.0142059326172
103.06025518249828,18.59607004655172,545,171.4285125732422
103.05863652881584,18.668833657541843,546,186.0254821777344
103.00716512535594,18.625174599127558,547,160.6204071044922
102.97724901638836,18.65077875737644,548,134.5782012939453
102.93143621216524,18.65535825415833,549,130.73919677734375
102.97105086592408,18.67125940851492,550,103.12672424316406
102.96970421740596,18.674492256778667,551,210.3886260986328
