X,Y,id,SAMPLE_1
102.341980794401,19.0033005424901,76,10
103.237394407163,18.9112227345591,77,10
102.844715229689,19.0348165552778,78,10
103.010862139927,18.685190118712,79,10
102.401332288711,18.696278736902,80,10
102.289153127437,19.0210078715706,81,10
102.614609042307,18.9156320901716,82,10
103.416645349933,18.8524138913803,83,10
102.531597306717,18.8218525623026,84,10
102.907058226292,18.9749934882132,85,10
102.777980165343,18.8722632920149,86,80
102.390331459009,19.1647620738257,87,10
102.356449772447,18.9284003922577,88,10
102.521573886667,19.2030433894959,89,10
103.194452267828,18.9995531244546,90,10
103.139985718786,18.5448745204436,91,10
103.171173186122,18.5883545162407,92,10
102.8815175834,19.2178978649366,93,10
102.485122541727,18.5122328085416,94,40
103.352575364181,19.2417788566876,95,10
102.446915489742,18.5415982689314,96,10
102.783889846379,18.95279908064,97,10
103.34144905078,18.9908498664561,98,10
102.920612153559,19.0961866645579,99,10
102.632500779354,18.7072649701003,100,10
102.572992139306,19.426459464783,101,10
103.192486383743,19.0847809809278,102,10
103.151260401692,19.220009450908,103,10
102.826619744742,19.4928432204571,104,10
103.09168642893,18.5330771764903,105,10
103.231777548638,18.6806038050841,106,30
103.143344915723,18.7667262816234,107,30
102.280626350607,18.5903105354516,108,10
103.344327177307,18.6869414944436,109,10
102.538851551779,18.596442285852,110,10
103.306167344965,19.030593078166,111,10
102.280811551178,19.2627189552596,112,40
102.940710509507,18.6957375046834,113,10
102.588377750854,19.04733204176,114,10
103.489138900002,18.5744776830889,115,30
103.173582339611,18.792403618153,116,10
102.796326853466,19.4462757788305,117,10
103.48595501838,18.6510957333992,118,10
102.414857557515,19.0588186929779,119,10
103.021549359664,19.1280327921352,120,10
103.211225609005,19.0147376755514,121,10
102.46080941497,19.0331357580848,122,10
102.778519079071,19.3757926823017,123,10
102.405050288824,18.9616776140327,124,10
102.55051403193,19.0171740170976,125,10
102.723530749055,18.9666433828042,126,10
102.644417861263,19.4238047574055,127,10
102.797064198564,18.8833216767346,128,10
102.339615810064,18.7775975842577,129,10
102.601202436091,18.5739753471797,130,10
103.354715619521,19.3741342091103,131,10
102.82630524947,18.5489655516006,132,10
102.676506346872,18.7509585054068,133,10
103.478317769991,18.9342348400997,134,10
103.053399041928,18.7057216851068,135,10
102.346595134832,19.0622066331277,136,30
102.403524008716,19.3008702330002,137,10
102.741507971729,18.6920125935624,138,30
102.945460952735,19.0545452694686,139,10
102.935718808037,19.3664590022881,140,10
103.041836491494,18.8760525199187,141,10
103.006605726321,18.9620498749657,142,10
102.424826315684,19.0427724965201,143,10
102.944887983373,19.4417461785324,144,10
103.400602682353,18.5881622877442,145,10
103.256677065317,19.3154780407241,146,10
102.866322145043,19.0197047409659,147,10
102.57842536594,19.2089600277897,148,10
103.278623515739,19.3556867786019,149,10
102.358128129351,19.2554114285181,150,10
103.392357715973,19.0219117383366,151,10
103.325634007369,18.6841656339344,152,10
102.966420286211,18.6056643687001,153,10
102.971746341607,19.0946323367531,154,10
102.644144201681,18.9128572577481,155,10
103.266930742539,18.8465136615176,156,30
102.816381185261,19.1184976403079,157,10
102.530982691793,18.658380239929,158,80
102.900657638314,19.0759749236868,159,10
102.482269375896,18.6358015642898,160,40
102.283895758436,18.5495404705043,161,40
102.379627492735,18.7334858922784,162,10
103.384641702617,19.2402377434327,163,10
103.35121654192,18.5583240405322,164,10
102.598208086289,19.0190174976644,165,10
103.044719309164,19.469744024967,166,10
102.631714657618,19.3619684173166,167,10
103.492556304754,19.1635661206853,168,10
102.317619586859,18.6052156919814,169,10
102.291905668384,18.7707053449652,170,40
102.727027749193,19.1356788474326,171,10
102.864522816945,18.7611949955048,172,10
103.495060488665,19.1376287087472,173,10
102.514456764056,18.6464079558357,174,10
103.17785580905,19.4393928929776,175,50
103.483313082292,19.0507849617834,176,10
102.81025568454,19.1307631778422,177,10
103.090760768376,19.0769513185386,178,10
102.547004649062,18.5195863276806,179,10
102.727148952196,18.7292607328603,180,10
103.356899239497,19.3868300039118,181,10
102.578582381459,19.0820004834071,182,10
103.001076330445,18.5145697812522,183,10
103.218240857365,18.9115247717155,184,10
102.631645334085,19.1450914551192,185,10
102.832415679794,19.0563227148101,186,10
102.671789119281,18.8804531068784,187,10
102.545694284874,18.6386305968655,188,80
102.905304778041,18.504317747474,189,10
103.455447336473,18.5834238874118,190,10
103.053572298624,19.1423591865577,191,10
102.661814649072,18.9553018045647,192,80
102.752728795923,19.1270806680428,193,10
102.804640831154,18.8764081741964,194,10
102.273612887401,19.1690512657846,195,10
102.802788774768,19.1790979184546,196,10
102.709930410468,18.7382631257316,197,10
103.436447274414,19.4727701906064,198,30
102.341959207447,18.6197133955199,199,10
102.567768349,18.8893881826686,200,10
103.239661631283,18.5523732511396,201,10
102.701667975918,19.2897001211004,202,10
102.433242178244,18.7917415874673,203,10
103.308314719431,18.605082538557,204,10
103.039810568269,18.7551273656447,205,10
103.454754481127,19.0809766224705,206,10
103.201853179,18.9621960636263,207,10
102.788063509675,19.0862255115535,208,10
102.84374919933,18.6710323204403,209,10
102.259937245949,18.7905185733628,210,10
103.387613104335,18.8296066246452,211,10
102.80778645615,19.1319094646177,212,10
103.334375516277,18.5136005668743,213,10
102.379382898538,19.2886075291032,214,10
102.87828964834,19.3099793684119,215,10
102.546002776915,19.1171600658922,216,10
103.003932605132,19.2626352785551,217,10
103.304899384816,18.7084684784859,218,10
102.983972826655,19.2408764749045,219,10
103.031104160585,18.8903058652454,220,10
103.082091439881,19.0213734222556,221,10
103.334351656486,18.7838546572773,222,10
102.494782904418,18.8164908886111,223,10
103.175525361408,18.602964881267,224,10
103.37412439856,18.76886188604,225,10
102.669095518459,19.4914582891334,226,10
103.454898220309,18.767311972918,227,10
102.724236922938,19.0229043687479,228,10
102.658409633452,19.474412481303,229,10
102.673151862146,19.2305777188674,230,10
103.370111815816,19.414442622982,231,30
102.499280131122,18.9829558400178,232,10
102.292313066826,18.5827113741396,233,10
102.64135871438,19.0509032768234,234,10
103.256363652516,18.7366547110883,235,10
102.905664270913,18.9372828144279,236,10
103.283574701079,19.4334868928678,237,30
102.27077070195,19.4325105914153,238,10
103.418648838984,19.3585963461563,239,10
102.403970352699,18.8112072531326,240,10
102.360333041728,19.4130420463656,241,10
103.068019413439,19.0367390001603,242,10
102.84285442274,18.7119195773963,243,10
102.967839837635,19.1551645111217,244,10
103.239202766714,19.2844188281986,245,10
103.088919966997,18.6038665244832,246,10
102.785477117808,19.1731031517176,247,10
103.412286297669,19.3473614140873,248,10
103.373159457501,19.4335370971867,249,30
102.837165756841,18.6350752980078,250,10
103.466369243709,19.2019384398904,251,10
102.978561853461,18.9654178489206,252,10
103.268961758991,19.4088775882756,253,10
102.303586697344,19.4246022855074,254,10
102.30693481358,19.4716973231979,255,10
102.826436422122,19.3554586850717,256,10
102.641517529477,19.1775615078213,257,30
102.760474668609,19.0951959419857,258,10
102.832484578154,19.1706640538926,259,10
102.979178226562,18.9308765372885,260,10
103.299769094541,18.7289417360812,261,10
102.69410853696,19.1296916951027,262,10
102.549212896186,18.8460175554613,263,10
102.964614558089,18.9663021589364,264,10
103.396525078264,19.1658192163069,265,30
103.028061972652,18.8430955564367,266,10
103.448505190263,19.0135656558363,267,30
103.140631843908,19.3696325374718,268,30
103.315386563146,19.4318867286388,269,10
103.070521872078,19.125013765055,270,10
102.798149463749,19.3234285889797,271,10
102.276600282901,19.4885856486126,272,10
103.043147969391,18.5634653979321,273,60
102.292050233947,18.9144865261136,274,10
102.353286961087,19.014288059859,275,30
103.317783348246,18.6417730713646,276,10
102.28616108408,18.8603621992495,277,10
103.106301292434,19.240490926418,278,10
103.316302795889,19.2069000578986,279,10
102.64384234971,19.2770267529643,280,30
103.379678474308,18.8551850016548,281,10
102.808457417665,18.8528249707593,282,80
103.497967796806,19.0230995230784,283,10
102.553305588213,18.9850875070643,284,10
103.401227914264,18.7612377851461,285,10
102.294185745055,18.6878616824433,286,10
103.473454984583,19.2184493823612,287,10
103.193252105109,18.7736111165376,288,10
102.538159329703,19.2253169631488,289,10
103.021033102649,19.4745743288683,290,30
103.242185155516,19.0534597786034,291,10
102.273011738533,19.0930112967704,292,10
102.960254359015,18.6877310774784,293,10
102.683843641645,19.4499630354897,294,10
102.306774176144,18.9108600259361,295,10
102.272002136574,19.0369620442151,296,10
103.027324514639,19.1291511654961,297,10
103.47816208637,18.664152893735,298,60
102.896118315217,19.0189387959248,299,10
102.884349760079,18.8195907888867,300,30
103.0307168732,19.3735464673764,301,10
102.377691731185,18.9015621906631,302,10
102.560837128061,18.7081697514002,303,80
102.454882055386,19.3961659876496,304,10
103.04174813404,18.7720779091327,305,10
102.376803449033,19.4567772830994,306,10
103.45408339815,19.0164679498133,307,40
102.309011169936,18.8731508696733,308,10
103.118110903426,18.5596958462515,309,10
102.874155993542,18.8554566593204,310,10
103.196577406162,18.8318655316575,311,10
103.432493208828,18.6165068525795,312,10
103.347359155404,19.068361029571,313,10
102.630616261618,18.5055491298688,314,80
102.254285817596,18.7037852698002,315,10
103.259001253544,19.1968621423083,316,10
102.260447423079,19.1172948735542,317,10
102.919452674273,19.13365233938,318,10
102.949942087722,18.5385497517207,319,10
102.659751264014,18.7798034135565,320,10
103.300391153297,19.0274072067291,321,10
103.292607172552,19.2166731222127,322,30
103.309928908786,19.2729811956092,323,10
103.229931042612,18.8646880130072,324,10
103.13884981322,18.9049063590898,325,30
103.232891711498,19.3830100155584,326,10
102.449885926973,18.5079592666383,327,10
102.856326954791,18.93460177652,328,10
103.20357304448,18.8524027825758,329,10
102.601019629112,18.8266153120763,330,10
102.856744930422,18.8449138310743,331,10
102.769138372253,19.4674554866801,332,10
102.411347286413,19.4262333325577,333,10
103.487853821634,18.525191933749,334,10
102.361972708244,18.9428816309289,335,10
102.50576563753,18.5853128479956,336,10
102.573952021565,18.7321123738942,337,10
103.222319855049,19.1123933754675,338,40
103.18448705743,19.137591739345,339,10
102.882612862213,19.1583772970243,340,30
102.551660545625,18.7301054546424,341,10
102.441049764273,19.3502111403985,342,10
103.266585646432,18.7743821281619,343,10
102.375902553547,18.8344301905692,344,10
102.99974976538,18.7102227910926,345,10
102.803688054122,18.6346365128334,346,10
103.499200664624,18.5014139149245,347,10
103.405587335796,18.9140162897567,348,10
102.854151561757,18.6956215547063,349,10
102.316887954992,18.9428734823676,350,30
103.495301116346,18.6008110762902,351,10
102.898957517653,18.7182202622371,352,10
103.410347184878,19.4301501392277,353,10
103.489024764278,18.8948479691055,354,10
103.288881575038,18.7607000900682,355,10
102.72194627456,18.6341388004036,356,10
103.161961042173,18.5664889303721,357,10
102.799810620313,19.0082365348883,358,10
102.792818476822,18.7741878554486,359,10
103.364571756088,18.8997189478888,360,30
102.39879896831,19.4739835785387,361,30
102.773330474731,18.8275237646308,362,10
102.48178684471,18.8132677858804,363,10
102.272824778627,18.9345163634264,364,10
102.38267092046,19.1203541425872,365,10
102.693321861898,19.2738935540776,366,10
102.877971032443,18.9394384582198,367,10
103.057755519039,18.6823848969357,368,10
102.444261461752,19.0327094673441,369,10
102.44101194741,19.4634153387319,370,10
103.30925888394,18.976759210486,371,10
103.349228965352,19.4408694582742,372,10
102.983628101695,18.8526881813241,373,10
103.331054524393,19.414012123691,374,10
103.078426471828,18.972418379953,375,10
102.555955099401,19.3238979104269,376,30
103.176544981264,19.1324550539277,377,10
102.372559802486,19.0285034245319,378,10
102.705738141142,19.3337522229922,379,10
102.68077709528,18.9555234920825,380,10
102.941869567843,18.5526617118465,381,10
103.206144066592,18.9281909905368,382,10
102.717916543752,19.3705291112482,383,10
103.074280978079,19.2181865162111,384,10
103.356965225056,19.0806809992616,385,10
102.592245521575,19.1359739496214,386,10
103.174036328067,19.2063705446323,387,10
102.277055218731,18.6897108475379,388,30
103.373117486372,19.2711893858065,389,10
103.266881201828,19.0070625209454,390,30
103.363568021553,18.8993459055313,391,30
102.756533026652,18.8297227003719,392,80
103.24535913139,18.6963364021105,393,10
102.376040057354,19.1585292736608,394,10
103.367368930904,19.134256914228,395,10
102.755587467101,19.4091120273238,396,10
102.718703714084,19.3339901274653,397,10
103.020002653453,18.7139563743888,398,10
103.228069579274,18.9189088012846,399,10
103.312189247178,19.3071058750958,400,10
102.603747457997,19.3702105192711,401,10
102.430090151927,18.9082188537917,402,10
102.616024733345,19.3275115235209,403,10
103.077146696711,19.2902470271226,404,30
103.021647297419,19.1355521284108,405,10
102.573114566491,19.0110039637912,406,10
103.499660221592,19.3004455820332,407,10
102.409913878783,18.9053700499226,408,10
103.296697079976,19.1772134251108,409,10
102.56530683389,19.3228412815926,410,10
102.485808285061,18.6907409177261,411,10
103.459171290473,19.0258912969932,412,30
103.02281080661,18.707052728286,413,10
102.938582025373,19.0184068820484,414,10
103.203682665824,19.0104504743235,415,10
102.469058004093,19.1739190300661,416,10
102.392919160649,18.6163094841102,417,10
103.085874902096,18.5344326872535,418,10
103.131104526253,19.1321458230261,419,10
102.515982347789,18.722717116406,420,80
102.435190587112,18.5229427032118,421,40
103.270271356678,18.7674481313816,422,10
102.519289786583,19.4349489930496,423,30
103.06769234804,19.2483048383764,424,30
102.941126718847,19.293807408786,425,10
103.417884016261,18.8858194058087,426,10
102.411649092386,18.5600212241171,427,10
103.396065711831,19.10943343634,428,10
102.864168584335,18.6023166865603,429,10
103.319129536459,19.3811017509788,430,30
103.25242861315,19.139792471898,431,10
103.352322305022,18.772152538188,432,10
102.63686500117,19.3578657079327,433,10
102.252146531939,19.1609157814405,434,10
103.023170421677,19.4085545856062,435,30
102.671509738209,19.4499715224181,436,30
103.019582113143,19.3744286353848,437,10
103.188804594334,18.6011381738864,438,10
103.445250882014,19.1725457445909,439,10
102.897684456727,19.0850402454366,440,30
102.948616998917,19.1227865283482,441,10
103.406202400541,18.9458506344641,442,10
102.697292097276,19.3263841217766,443,10
103.220781182171,19.3901438377596,444,40
102.616303199104,19.1531794022046,445,10
102.430309846269,19.2726806112545,446,30
103.41729710269,19.3592299698662,447,10
102.815646575359,18.9356280821781,448,10
102.298173237572,18.5556635763411,449,40
102.793291659751,19.3096679313472,450,10
103.142946276987,18.8120448220948,451,40
102.530305466316,18.5288467078318,452,10
102.758748348939,19.2089774052578,453,10
103.153119042188,19.17276222136,454,10
103.335038804589,19.2112558006888,455,10
102.894421773273,19.1636713971922,456,10
102.765050994574,19.44681598973,457,10
103.448851287972,19.0606530367747,458,10
103.257194759202,19.3803191192652,459,10
102.478675333292,19.3528275260024,460,10
102.85615025977,19.3013396011145,461,10
103.001131291969,19.033186745189,462,10
103.447800516117,19.1490935243833,463,10
102.588281115983,19.39112765968,464,10
102.882430122038,18.5199053091979,465,10
103.473627583178,19.2491350316622,466,30
102.861714990149,18.6483932824014,467,10
103.0568699688,18.8638206100478,468,10
102.399653582107,19.5010296206378,469,0
103.333201849073,19.3347749592773,470,10
103.068112729156,18.8723841118226,471,10
102.42457776788,18.7666332923882,472,10
102.598400419523,18.6535051769532,473,80
103.232851799926,18.5365980295021,474,10
102.32125581453,19.4953429317878,475,10
103.468212007102,18.5484269425593,476,10
103.388148791872,18.6550884226125,477,10
102.39656067854,18.9384880318596,478,10
103.023157853099,19.2160921574559,479,10
102.332731068266,19.1850055501372,480,10
102.292703911091,19.2293255229973,481,10
102.280741984437,18.695012695287,482,10
103.327100856422,18.8471929568149,483,10
102.959400595816,18.641012640958,484,10
103.206815005082,18.6834563669073,485,30
102.423074099416,18.8589345011525,486,10
102.968530125054,18.6176745869842,487,10
102.812374228302,19.1014170767698,488,10
102.259053015236,18.8691739110603,489,10
103.396852368321,18.7859735349471,490,10
102.35066808286,18.9315122520881,491,10
103.337362793378,19.2993875484869,492,10
103.02439218553,19.3576299628406,493,10
102.677793940761,19.4025236636651,494,10
102.578851805715,19.4674527900512,495,30
103.194728650717,19.192154762737,496,10
102.673712242677,18.7591327816382,497,10
103.322625149388,18.6594748506196,498,10
102.930084679389,19.2808551713905,499,10
102.35710571984,18.611759348613,500,10
102.91459929394,19.1998148345451,501,10
102.485016602272,19.3333421876015,502,40
103.134131959753,19.4695166462169,503,40
102.483831184152,19.3120782640404,504,10
102.408735470387,19.111094662796,505,10
103.422325646162,19.0463626408622,506,10
103.077174106009,18.7617503014324,507,10
102.71333837975,18.5352303109894,508,80
102.757119429978,19.2701776595287,509,10
102.792694997161,19.3216089581152,510,10
102.786348685263,19.2097570437498,511,10
102.389926548749,18.7010007119079,512,10
103.263120271088,19.3107314008267,513,10
103.329047005028,19.4913732369675,514,30
102.820519789407,19.4704046311477,515,40
102.477497059126,19.3377977175228,516,30
102.706696232821,19.431754611502,517,10
103.447508385123,19.1438027155769,518,10
102.281254641815,19.3960907681389,519,10
102.381263602643,19.0157506847288,520,10
102.744767672185,18.6804032267192,521,80
103.280693636409,18.5820092384872,522,10
103.194305689263,18.5961300111556,523,10
103.440390642083,19.4455562693046,524,10
102.271900005154,18.6453947569407,525,10
102.710352073538,18.6511235222668,526,80
102.613292859408,18.7852677473187,527,10
103.248549215125,18.9694595222853,528,10
103.338034548039,18.5379920827917,529,10
103.311747875004,19.3562718537553,530,30
102.968261732843,18.8215574117439,531,10
102.763452710454,18.9220465535591,532,10
102.270266779477,18.7381007011116,533,10
103.103100519317,18.834508840065,534,10
102.749387078693,18.9486537886285,535,10
102.641095978807,19.0539256936281,536,10
102.492063690565,19.3611479425487,537,10
103.254621175188,18.9190938011573,538,10
102.896735013822,18.925468863558,539,10
103.229181163616,19.4355953904063,540,30
103.174395626028,19.4172853695384,541,40
102.950540830081,18.8218828999301,542,10
102.582696488266,18.8310210280903,543,10
103.459563725374,18.9915133361943,544,10
103.417316116732,18.5164122445793,545,10
102.435165375829,18.8669929010446,546,10
102.957428008402,19.4662772212141,547,10
102.761607365857,18.6967380228641,548,40
102.368351720014,19.4997236100646,549,10
102.436940874511,18.843964026036,550,10
103.05966862406,19.2302263563609,551,10
103.487158556096,19.2233412444491,552,30
102.523228253649,18.7577145044559,553,30
103.128996138909,19.4405950943294,554,40
102.632086043399,18.9484284237468,555,10
103.389538979319,18.5910122094057,556,10
102.8607691004,19.3539432129576,557,10
102.408611782427,18.6716607126847,558,10
102.857660417578,19.2046034410461,559,30
102.608543273111,19.3198237092176,560,10
102.437843247926,18.5881484546974,561,40
103.127266885842,18.994708807815,562,10
102.854077918899,19.2475071691343,563,10
102.438596917457,19.3310022449498,564,10
102.837504160888,18.7474191996804,565,10
102.540824573104,19.2258923837157,566,10
102.49716044087,19.4035436571578,567,30
102.853391378257,19.0115008191203,568,10
103.087320495161,19.1321902225228,569,10
102.552012951186,19.4452025793578,570,10
102.919963312131,18.6194679356789,571,10
102.707378922889,18.855274076038,572,10
102.357258024043,19.0338064069791,573,10
102.617918311005,18.5482270160107,574,80
102.289688674436,19.2539797501429,575,10
102.645650910632,19.4657630807546,576,10
102.450869435449,19.3376152221458,577,10
103.073831684475,18.9083989329207,578,10
103.19709219255,19.1257754188377,579,10
103.183240680237,19.2548120376046,580,10
102.952360171302,18.6543408063027,581,30
103.035216382297,18.7124850082382,582,10
102.277515894407,19.313109777419,583,10
103.085227795789,18.6959928164688,584,10
103.132794939752,19.1292920564426,585,30
103.488467729831,19.4315727874334,586,40
103.293061767749,18.809006054683,587,10
103.296529845597,19.0046097241385,588,10
102.542460336866,18.5669876442108,589,10
102.769335669307,19.0704238108479,590,10
103.109934807493,18.5698843669535,591,10
103.428799986821,19.1749319248044,592,10
103.466193411097,18.7770637991091,593,10
102.628549108915,19.145915653989,594,10
102.973138938056,18.7339982613051,595,10
102.792537030636,18.8964751597437,596,10
102.800478704917,19.1109683918407,597,30
103.263744143489,19.1740655621962,598,10
102.293466316892,19.3216148904611,599,10
102.364252892978,19.300224232228,600,10
103.095255495668,19.1990260745648,601,10
102.781791040605,18.9260177739121,602,80
102.95629036694,18.5496810820558,603,10
102.541820636211,18.5929480904452,604,10
102.413387470118,19.222828575052,605,10
103.000837138828,18.8087157174943,606,10
103.011154976838,19.1889833978379,607,10
103.188887634064,19.091434335803,608,10
102.847090071463,18.7125528536965,609,10
102.297518954028,18.5707399358024,610,10
103.032676821132,19.3296472518315,611,10
102.802125157319,19.3605661376128,612,10
102.689498213686,18.8216345489612,613,10
102.834314542766,19.4743413583167,614,10
103.256284817612,19.0439874963143,615,10
102.885507748335,19.1663703173061,616,10
102.727853420163,19.1442050590731,617,10
102.302579917935,19.0422360460706,618,10
102.840121389389,18.7162425912162,619,10
102.647966233353,18.6802254438595,620,10
102.593817999694,19.4166911124184,621,10
103.202513299347,19.1548626181074,622,10
102.995705091387,19.249108012475,623,10
103.032560660124,18.5194033990632,624,10
102.782900330506,18.5701347702906,625,10
102.438566831409,19.0982468874818,626,10
102.823624182088,18.5783677994728,627,10
102.472420773969,18.945200449096,628,10
102.309362278664,19.4361209958105,629,10
103.217570306733,19.3266150099621,630,10
103.423097101563,19.4948749074355,631,10
102.524226467965,18.5035166254773,632,10
103.167017187934,18.901805123254,633,10
103.141455580314,19.2593349447582,634,10
102.517883118578,19.2319473269111,635,10
103.182454330265,19.2959496396374,636,10
102.669378071155,19.3190598185995,637,10
102.879922193922,18.932548249889,638,10
102.964134762169,18.7750048980629,639,10
103.269814764073,19.2185770654162,640,10
102.473458683797,19.1482928693217,641,10
103.371143684235,19.2607334147477,642,10
102.567912847398,19.0347566975962,643,10
103.037861485088,19.4950823881839,644,10
102.809452745123,18.8589441340636,645,10
103.325781998366,18.5769368389133,646,10
103.181721283918,18.7765266033407,647,10
103.218789412261,19.4331462558453,648,10
103.179124924825,19.3339771150429,649,40
102.521898951314,19.4580040953065,650,30
102.448089156767,18.6934372493725,651,10
103.391501689553,18.9627843816268,652,10
102.922260578071,18.641472338421,653,10
103.360394265003,19.3998491774613,654,10
103.369984605646,19.263404031102,655,10
102.695053667593,19.0148601379803,656,10
102.369538597966,18.6296545026169,657,10
103.480058347455,19.3785510376043,658,10
103.163855838941,18.7190097536428,659,10
102.468036720712,19.3664951798686,660,10
102.937296664151,19.0776831436336,661,10
102.661324542426,19.2478411768134,662,30
102.92986050205,19.490224533048,663,40
102.691228020918,18.6216979900191,664,80
103.133741557341,19.2140345066996,665,10
102.645284880626,19.482947358642,666,10
102.690424509454,19.4720869162386,667,10
102.368237494473,18.6564654948705,668,30
102.80517641772,19.3751461596491,669,10
102.409623414245,19.053663465076,670,10
103.328994239422,18.9142788649019,671,10
103.286690645801,18.729102417308,672,10
102.512346975899,19.1686103539456,673,30
102.47357061587,19.444867322207,674,30
102.677909858187,18.6357350122554,675,80
102.929568721312,18.8693826128185,676,10
103.063575624872,18.7017789514523,677,30
102.935584754434,18.9922818744587,678,10
103.145398000786,18.9404083267587,679,10
102.778041177206,18.5484828221355,680,80
102.381349253744,18.5897983360303,681,10
102.728545005109,19.2507125415473,682,10
103.174051663539,18.7241732395689,683,10
103.409520279492,18.9176105813718,684,10
102.889834233796,18.941033204002,685,30
103.390799900064,19.0070933087722,686,30
102.97062885813,18.6129972267865,687,10
102.766514967801,18.6565095040003,688,10
102.667639818199,18.6726199526115,689,10
102.948802248246,19.2508415441981,690,10
102.932837015036,19.471792386623,691,30
103.257546139359,18.9108508569618,692,10
103.363071198495,18.7589698338411,693,10
103.218690917388,19.0437344694064,694,10
102.724864568827,18.5856439992353,695,80
103.213458892198,18.9937393643913,696,10
102.804104923218,18.9767265745993,697,10
103.342845226613,19.2952681128834,698,30
103.458341626679,18.9107606490914,699,30
103.334391201071,19.1142709569114,700,30
103.288687314264,18.5643453821593,701,10
102.43088915842,19.4666696602012,702,10
102.90371073363,18.8230837793791,703,10
102.398332027612,18.7536523424458,704,10
102.664952179262,18.5630779635184,705,80
103.470929896902,18.8846769646224,706,10
102.993913973434,18.6098615489099,707,10
103.298421880427,18.791652905039,708,10
103.368892086863,19.1170904931335,709,10
102.435467184238,19.0078281612904,710,40
103.317270220138,18.9284265734551,711,30
103.191119296125,19.4824636895307,712,60
102.257504372835,19.4889875560523,713,10
103.099322642394,18.7072866156991,714,10
103.283914571248,18.5228787979934,715,10
102.369239825044,19.0698677498881,716,10
102.341642018703,19.1088909118175,717,10
103.146035439108,18.998789689166,718,10
103.31624215256,19.3441748983806,719,10
103.016350939485,18.9333921523913,720,10
102.663272166034,18.8188237576559,721,10
103.100565325943,19.4622620833698,722,30
103.318579135204,19.2283675604176,723,10
102.845910212577,18.6119971514634,724,10
102.855801865177,18.5834014301218,725,10
102.38577115036,19.007217580353,726,10
102.452610501915,18.6004321581467,727,10
102.43258627574,19.4906259397903,728,10
102.271608299437,18.8270256846845,729,10
102.788191233244,18.9394611726628,730,10
102.769261346108,18.6337331864117,731,10
102.343574029202,19.4378395824973,732,10
102.314326527294,18.5215834779725,733,10
102.742068509106,18.8728259881491,734,10
102.987197785731,19.0737685281768,735,10
102.896649646234,18.8233716776331,736,10
103.080284085139,18.7073827938602,737,10
102.555975707903,18.7556832476711,738,10
