X,Y,id,Curvature
102.9015201031977,18.56372818661107,327,-34.0
103.03815587767738,18.64673435272097,328,-39.0
103.0680675275439,18.677725105042416,329,-10.0
102.839806144618,18.57855023851273,330,50.0
102.87052935087624,18.623020853318742,331,25.0
102.9149955065812,18.617357794980865,332,-34.0
103.0858548816461,18.667215003859443,333,1.0
102.96916466617849,18.60765925018962,334,-5.0
102.6848479239097,18.520880684588505,335,0.0
102.80612209526028,18.526811288989588,336,-6.0
102.89963390345208,18.58502039414127,337,0.0
103.12654863785984,18.633530954501712,338,-13.0
102.83495464267185,18.64080374831988,339,0.0
102.85894014723831,18.535163185262693,340,43.0
102.70155617555696,18.454854775290134,341,17.0
102.8953219527334,18.542707984245126,342,26.0
102.92389141318284,18.62625370158249,343,-16.0
102.8220187905158,18.64835300640336,344,-22.0
103.01174462213784,18.629758555010497,345,20.0
102.66760012103498,18.512796334378606,346,0.0
102.97805611367905,18.67071985728745,347,-26.0
102.62448061384816,18.50497953023192,348,0.0
102.7427894829982,18.43760697241541,349,-17.0
103.01174462213784,18.659402658813804,350,24.0
102.69859087335644,18.489078375875334,351,56.0
103.0006949697274,18.6003819972704,352,-5.0
102.78914183844876,18.539747141145643,353,-26.0
102.90502495662572,18.651585854667115,354,-2.0
102.59591561249978,18.495008980276417,355,0.0
103.1154989854494,18.649967200984715,356,-49.0
103.0454331305966,18.663175058305026,357,87.0
102.60642571368275,18.544594183990736,358,0.0
103.05944362610654,18.54594529160993,359,0.0
102.710987174285,18.482880225411044,360,-8.0
102.78321569314872,18.55995578711985,361,14.0
103.01497747040158,18.69767066405448,362,20.0
102.98991732248122,18.545673286445663,363,10.0
103.04246782839608,18.714646461764943,364,49.0
102.9443720643213,18.56965879101216,365,39.0
102.95542171673176,18.592837198287963,366,13.0
102.67353072543604,18.552143442074215,367,0.0
102.97913521613395,18.602268197016,368,41.0
102.762463036846,18.530583688480807,369,0.0
103.04166073110538,18.51764783632476,370,10.0
102.99530391655377,18.53650983378084,371,4.0
102.92604515899166,18.631372749591847,372,-14.0
102.81447399153338,18.53812848746324,373,10.0
102.79938439356852,18.60819880141709,374,-44.0
102.87484130159494,18.51710828509729,375,9.0
102.95811501376804,18.634338051792387,376,-6.0
103.08046828757352,18.523845986789052,377,-2.0
103.06456713321695,18.691472513590192,378,-1.0
102.90017345467956,18.57882224367698,379,9.0
102.9899173224812,18.52384598678905,380,-10.0
103.063488030762,18.68069040724296,381,3.0
102.99395726803564,18.60765925018962,382,22.0
102.8969406064158,18.52114823065171,383,-6.0
102.71583867623114,18.5467523889006,384,0.0
102.67568447124486,18.426824866068173,385,5.0
103.04004207742298,18.543787086700064,386,2.0
102.93871346508448,18.596337592614923,387,15.0
102.8861585000686,18.661288858559416,388,23.0
103.09232503727463,18.63217984688252,389,-57.0
103.03519057547685,18.727854319085253,390,7.0
103.13651918781534,18.55753003614678,391,-13.0
103.07804253660046,18.7197655097743,392,-51.0
102.97105086592408,18.57639649270391,393,1.0
102.98506582053508,18.684195260670965,394,-61.0
102.93224330945594,18.554569193047293,395,5.0
103.12277623836862,18.649427649757246,396,-11.0
103.03061107869496,18.60146109972533,397,-33.0
102.96970421740596,18.674224710715457,398,2.0
103.03276482450376,18.56885169372148,399,-4.0
103.01497747040158,18.54540574038246,400,1.0
103.08424068706476,18.56211399202973,401,-22.0
102.97105086592408,18.670719857287448,402,-28.0
102.94545116677624,18.645655250266028,403,-47.0
103.12546953540492,18.55025724232861,404,-37.0
103.1252019893417,18.64996720098472,405,-27.0
102.90771825366198,18.661828409786875,406,-52.0
103.10957284014935,18.65050675221218,407,-44.0
103.127895286378,18.71680466667481,408,-64.0
103.00527892561034,18.548906134709416,409,-2.0
103.06860707877138,18.714646461764943,410,-10.0
102.97724901638836,18.65239295195779,411,-40.0
103.10310268452082,18.649160103694044,412,-9.0
103.14730129416256,18.59526294926104,413,-53.0
103.11792473642248,18.71707221273802,414,-11.0
103.11469188815872,18.710066964983056,415,-8.0
103.0920530321104,18.694705361853934,416,-69.0
103.02979952230322,18.717879310028696,417,-20.0
103.06833953270817,18.702522166000627,418,-85.0
102.96997176346912,18.6739527055512,419,-16.0
103.09636498282906,18.632719398109984,420,-44.0
103.0403096234862,18.712760262019337,421,-31.0
103.11172658595818,18.706022560327582,422,-82.0
103.10364223574828,18.68608146041657,423,-31.0
103.11819674158674,18.696591561599543,424,-59.0
103.08801308655596,18.721656168620964,425,-32.0
103.08450823312796,18.702789712063836,426,-28.0
103.07992873634608,18.7213841634567,427,-25.0
103.04435402814168,18.715993110283087,428,-77.0
102.92038655975482,18.65724445390394,429,9.0
103.05163128106088,18.711681159564403,430,-69.0
102.93817391385704,18.535163185262697,431,11.0
103.0694186351631,18.71249271595613,432,-26.0
102.98749157150814,18.683923255506706,433,-37.0
102.97185796321476,18.57936179490445,434,0.0
103.03734878038672,18.711141608336938,435,-27.0
103.09339968062854,18.559416235892385,436,15.0
103.1012164847752,18.61089209845337,437,-37.0
103.08424068706476,18.70682965761825,438,-39.0
102.93547615771968,18.552143442074215,439,-33.0
103.12035048739556,18.552682993301683,440,-30.0
103.0920530321104,18.631372749591847,441,-49.0
102.91364885806308,18.65293250318526,442,-60.0
102.97616991393345,18.687160562871505,443,-152.0
103.06968618122627,18.711141608336938,444,-43.0
102.81070159204216,18.677725105042416,445,7.0
103.13625164175214,18.714918466929205,446,-26.0
102.97536281664276,18.615204049172053,447,-26.0
103.02064052873943,18.665868355341303,448,-56.0
103.10040938748452,18.63487760301985,449,-65.0
103.12816729154224,18.71707221273802,450,-14.0
102.91445595535372,18.65993775094022,451,93.0
103.040042077423,18.712220710791875,452,-60.0
102.97347661689714,18.658051551194607,453,-25.0
103.10552843549392,18.65023920614897,454,-27.0
103.00931887116477,18.684195260670965,455,34.0
103.06968618122627,18.707641214009985,456,-48.0
102.97132287108832,18.57693604393138,457,39.0
103.11469188815872,18.710606516210525,458,-31.0
102.99153151706255,18.684462806734167,459,-27.0
103.11792473642248,18.65185340073032,460,-84.0
103.02252672848506,18.60146109972533,461,9.0
102.9330504067466,18.645115699038566,462,-9.0
102.91122310709,18.65050675221218,463,-46.0
103.01470992433838,18.54540574038246,464,-6.0
103.0303390735307,18.60469394798908,465,18.0
103.08801308655596,18.558881143765973,466,-16.0
103.11819674158674,18.69685910766275,467,-27.0
103.11495943422192,18.56130689473905,468,-10.0
103.1074146352395,18.683383704279237,469,-33.0
103.06887908393564,18.71356735931001,470,4.0
103.01282372459276,18.59499094409678,471,-42.0
103.12682064302412,18.692547156944077,472,-23.0
103.10768664040376,18.68580945525231,473,-104.0
103.0616018310164,18.70898786252812,474,15.0
103.1370587390428,18.5548367391105,475,-3.0
103.12466243811424,18.64808100123911,476,-54.0
103.03950252619552,18.5925651931237,477,-80.0
102.96943221224168,18.674492256778667,478,-3.0
103.14271733827964,18.550792334455025,479,-40.0
102.98371917201692,18.68608146041657,480,-17.0
103.11577099061364,18.712220710791872,481,-41.0
103.13759829027028,18.586906593886884,482,-73.0
102.94868401504,18.66694745779624,483,-10.0
102.8136668942427,18.67853666143414,484,-100.0
103.0672604302532,18.699824409863293,485,-53.0
102.81016204081467,18.676110910461063,486,-25.0
103.03330437573123,18.600921548497865,487,3.0
103.06968618122627,18.704136360581973,488,-115.0
103.08828063261916,18.700903512318227,489,-46.0
103.08882018384664,18.70710166278252,490,3.0
102.98883822002628,18.575589395413235,491,-16.0
103.14218224615324,18.586639047823677,492,-77.0
102.97913521613398,18.634338051792387,493,-16.0
102.96161986719603,18.676378456524272,494,-49.0
103.02979952230324,18.718690866420424,495,-28.0
102.97132287108832,18.66991275999678,496,-24.0
102.97051131469662,18.672066505805592,497,-57.0
103.0850477843554,18.697131112827016,498,-92.0
102.6492732157053,18.432215919241795,499,2.0
103.0920530321104,18.63164475475611,500,-63.0
103.100948938712,18.68688855770725,501,-30.0
103.08612688681036,18.72677521663032,502,-15.0
103.1394844900159,18.58744614511435,503,-5.0
103.06132982585214,18.70818076523745,504,19.0
103.08882018384664,18.56103488957479,505,-6.0
102.93224330945594,18.55537629033797,506,-22.0
103.09151348088292,18.68688855770725,507,-9.0
103.04435402814168,18.71518601299241,508,-106.0
103.02683867920372,18.67826465626988,509,-10.0
103.0597156312708,18.70548300910012,510,-18.0
103.06779998148068,18.704136360581973,511,-73.0
103.1154989854494,18.711953164728666,512,-18.0
103.10633553278456,18.730815162184737,513,21.0
103.10768664040376,18.649699654921505,514,-49.0
103.11118703473072,18.59418384680611,515,-62.0
103.1071470891763,18.554569193047296,516,5.0
102.9783281188433,18.65589780538579,517,-48.0
102.93601570894717,18.554569193047293,518,-7.0
103.14271733827964,18.551603890846756,519,-19.0
103.00554647167353,18.578282692449516,520,-55.0
102.81663219644324,18.676378456524272,521,-137.0
103.1195433901049,18.693898264563263,522,-13.0
103.11118703473072,18.732433815867147,523,-55.0
103.1074146352395,18.684195260670965,524,-22.0
103.0977116313472,18.718690866420424,525,-4.0
103.06456713321695,18.724617011720447,526,-52.0
102.91661416026362,18.65185340073032,527,-100.0
102.9540750682136,18.6755713592336,528,49.0
102.9702437686334,18.673685159487995,529,-35.0
102.9802143185889,18.574777839021507,530,16.0
103.11657808790432,18.714378915701744,531,-37.0
103.08693398410102,18.56265354325719,532,3.0
102.91661416026362,18.65212540589458,533,-26.0
103.0796567311818,18.689586313844572,534,-29.0
102.97159041715156,18.627060798873163,535,-66.0
103.0651066844444,18.700903512318227,536,-36.0
103.06968618122627,18.706562111555048,537,19.0
103.06025518249828,18.701982614773165,538,-12.0
103.0877410813917,18.69120050842593,539,71.0
102.98344716685268,18.68608146041657,540,-36.0
103.06779998148068,18.701171058381437,541,-30.0
103.07804253660046,18.626793252809957,542,-53.0
102.91391640412628,18.661016853395157,543,-35.0
103.11118703473072,18.593376749515432,544,-63.0
103.06025518249828,18.59607004655172,545,-76.0
103.05863652881584,18.668833657541843,546,-63.0
103.00716512535594,18.625174599127558,547,-25.0
102.97724901638836,18.65077875737644,548,-35.0
102.93143621216524,18.65535825415833,549,-89.0
102.97105086592408,18.67125940851492,550,-77.0
102.96970421740596,18.674492256778667,551,-15.0
102.97159041715156,18.68473481189843,552,17.0
103.06860707877138,18.713839364474275,553,-29.0
103.10795418646698,18.651313849502856,554,-22.0
103.09529033947518,18.68769565499792,555,-65.0
103.06294847953455,18.731087167349006,556,-13.0
103.06914662999884,18.706562111555044,557,-3.0
103.0597156312708,18.70359680935451,558,-29.0
103.13167214497028,18.585559945368736,559,-107.0
103.11846428764994,18.68580945525231,560,-50.0
103.0651066844444,18.707908760073188,561,-42.0
103.08424068706476,18.70548300910011,562,-66.0
103.10013738232028,18.560767343511586,563,-44.0
103.12089003862302,18.69093296236272,564,-73.0
103.10229558723016,18.6346055978556,565,-53.0
103.10364223574828,18.685541909189105,566,-5.0
103.10013738232028,18.693626259399004,567,-52.0
102.94922356626743,18.5906789933781,568,-4.0
103.03141817598562,18.668833657541843,569,11.0
102.85516774774712,18.681769509697894,570,-32.0
103.06914662999884,18.712760262019337,571,-18.0
103.083429130673,18.7017106096089,572,-33.0
103.1351725392972,18.554029641819824,573,-24.0
103.11118703473072,18.61816935137259,574,-67.0
103.10472133820322,18.59472339803357,575,-61.0
102.93197576339271,18.5564553927929,576,-16.0
103.1351725392972,18.60307529430668,577,59.0
103.06968618122627,18.707908760073188,578,-57.0
102.98371917201692,18.686349006479777,579,-48.0
103.00392781799113,18.682848612152824,580,65.0
102.98910576608948,18.589871896087423,581,-38.0
102.90933690734438,18.655090708095123,582,17.0
103.12843483760544,18.55133188568249,583,-77.0
103.08828063261916,18.69443335668968,584,4.0
103.10687508401205,18.682037055761096,585,22.0
103.09636498282906,18.70629456549184,586,2.0
103.13113259374278,18.65104630343965,587,-10.0
103.10229558723016,18.703868814518767,588,-51.0
103.1216971359137,18.651585854667115,589,-22.0
103.10013738232028,18.63379850056492,590,-122.0
103.07237947826258,18.7114136135012,591,-35.0
102.98075386981638,18.68473481189843,592,-143.0
103.02899242501256,18.717879310028696,593,-45.0
103.08612688681036,18.727042762693525,594,-5.0
102.9330504067466,18.645387704202825,595,10.0
103.07291902949004,18.719497963711092,596,-14.0
103.0481264276329,18.592837198287963,597,-42.0
102.9963830190087,18.581787545877525,598,-20.0
103.11064748350326,18.684734811898437,599,-13.0
103.10472133820322,18.714646461764943,600,13.0
103.12493444327848,18.649427649757243,601,2.0
103.03977453135978,18.715993110283087,602,-42.0
103.13167214497028,18.58502039414127,603,-119.0
103.10310268452082,18.682037055761096,604,-36.0
103.0580969775884,18.72650321146606,605,-21.0
103.09555788553838,18.6087338935435,606,-39.0
103.07507723439991,18.70925540859133,607,-12.0
102.99153151706255,18.58636704265941,608,-38.0
102.99261061951748,18.666407906568764,609,-9.0
103.13651918781534,18.552143442074215,610,-21.0
103.097444085284,18.56238153809293,611,-49.0
103.11981093616808,18.55375763665556,612,-18.0
102.98937777125374,18.59013944215063,613,71.0
102.98075386981638,18.6852743631259,614,-24.0
103.0866664380378,18.723002817139104,615,-54.0
103.08100337969996,18.690660957198464,616,-51.0
102.97428371418783,18.65805155119461,617,3.0
102.9149955065812,18.660209756104475,618,-23.0
103.09313213456532,18.59472339803357,619,-20.0
102.99126397099936,18.58636704265941,620,-35.0
