longitude,latitude,flood_class
102.82902849737184,18.559148689829183,1
102.7942608864581,18.570198342239625,1
102.71583867623114,18.435181221442328,1
102.97509527057954,18.64565525026603,1
102.9524564145312,18.62598169641823,1
102.67784267615475,18.43032971949618,1
102.89559395789766,18.604961494052283,1
103.13544454446148,18.602268197016,1
103.07804253660046,18.61951599989073,1
103.1287068427697,18.67503180800613,1
102.60696526491024,18.46590442770058,1
102.8610983521482,18.55456919304729,1
102.71368493042236,18.50848438365993,1
102.64226796795036,18.4634786767275,1
103.1287068427697,18.66991275999678,1
102.7797108397207,18.566153937584144,1
102.91203020438068,18.544059091864323,1
102.88481185155042,18.51980158213357,1
102.95838701893229,18.656704902676477,1
102.95919411622296,18.60010999210613,1
102.9980016726911,18.6381104512836,1
102.70290282407512,18.53381653674456,1
103.0023136234098,18.543787086700064,1
103.05890853398012,18.56211399202973,1
103.07804253660046,18.5286974887352,1
102.93035710971034,18.67071985728745,1
103.1195433901049,18.65832355635887,1
102.91553505780868,18.68634900647978,1
102.69509047902946,18.48423133303024,1
102.82740984368942,18.61789734620833,1
102.65115941545092,18.546480383736338,1
102.8001914908592,18.598763343587997,1
102.81312734301524,18.667215003859443,1
102.88589095400538,18.6575164590682,1
102.8592121524026,18.547559486191275,1
102.62852501850362,18.551064339619284,1
102.8430434519828,18.570737893467083,1
102.75787908096304,18.5467523889006,1
102.98721956634388,18.51468253412422,1
102.83280089686303,18.682848612152824,1
102.9015201031977,18.56372818661107,1
103.03815587767738,18.64673435272097,1
103.0680675275439,18.677725105042416,1
102.839806144618,18.57855023851273,1
102.87052935087624,18.623020853318742,1
102.9149955065812,18.617357794980865,1
103.0858548816461,18.667215003859443,1
102.96916466617849,18.60765925018962,1
102.6848479239097,18.520880684588505,1
102.80612209526028,18.526811288989588,1
102.89963390345208,18.58502039414127,1
103.12654863785984,18.633530954501712,1
102.83495464267185,18.64080374831988,1
102.85894014723831,18.535163185262693,1
102.70155617555696,18.454854775290134,1
102.8953219527334,18.542707984245126,1
102.92389141318284,18.62625370158249,1
102.8220187905158,18.64835300640336,1
103.01174462213784,18.629758555010497,1
102.66760012103498,18.512796334378606,1
102.97805611367905,18.67071985728745,1
102.62448061384816,18.50497953023192,1
102.7427894829982,18.43760697241541,1
103.01174462213784,18.659402658813804,1
102.69859087335644,18.489078375875334,1
103.0006949697274,18.6003819972704,1
102.78914183844876,18.539747141145643,1
102.90502495662572,18.651585854667115,1
102.59591561249978,18.495008980276417,1
103.1154989854494,18.649967200984715,1
103.0454331305966,18.663175058305026,1
102.60642571368275,18.544594183990736,1
103.05944362610654,18.54594529160993,1
102.710987174285,18.482880225411044,1
102.78321569314872,18.55995578711985,1
103.01497747040158,18.69767066405448,1
102.98991732248122,18.545673286445663,1
103.04246782839608,18.714646461764943,1
102.9443720643213,18.56965879101216,1
102.95542171673176,18.592837198287963,1
102.67353072543604,18.552143442074215,1
102.97913521613395,18.602268197016,1
102.762463036846,18.530583688480807,1
103.04166073110538,18.51764783632476,1
102.99530391655377,18.53650983378084,1
102.92604515899166,18.631372749591847,1
102.81447399153338,18.53812848746324,1
102.79938439356852,18.60819880141709,1
102.87484130159494,18.51710828509729,1
102.95811501376804,18.634338051792387,1
103.08046828757352,18.523845986789052,1
103.06456713321695,18.691472513590192,1
102.90017345467956,18.57882224367698,1
102.9899173224812,18.52384598678905,1
103.063488030762,18.68069040724296,1
102.99395726803564,18.60765925018962,1
102.8969406064158,18.52114823065171,1
102.71583867623114,18.5467523889006,1
102.67568447124486,18.426824866068173,1
103.04004207742298,18.543787086700064,1
102.93871346508448,18.596337592614923,1
102.8861585000686,18.661288858559416,1
103.09232503727463,18.63217984688252,0
103.03519057547685,18.727854319085253,0
103.13651918781534,18.55753003614678,0
103.07804253660046,18.7197655097743,0
102.97105086592408,18.57639649270391,0
102.98506582053508,18.684195260670965,0
102.93224330945594,18.554569193047293,0
103.12277623836862,18.649427649757246,0
103.03061107869496,18.60146109972533,0
102.96970421740596,18.674224710715457,0
103.03276482450376,18.56885169372148,0
103.01497747040158,18.54540574038246,0
103.08424068706476,18.56211399202973,0
102.97105086592408,18.670719857287448,0
102.94545116677624,18.645655250266028,0
103.12546953540492,18.55025724232861,0
103.1252019893417,18.64996720098472,0
102.90771825366198,18.661828409786875,0
103.10957284014935,18.65050675221218,0
103.127895286378,18.71680466667481,0
103.00527892561034,18.548906134709416,0
103.06860707877138,18.714646461764943,0
102.97724901638836,18.65239295195779,0
103.10310268452082,18.649160103694044,0
103.14730129416256,18.59526294926104,0
103.11792473642248,18.71707221273802,0
103.11469188815872,18.710066964983056,0
103.0920530321104,18.694705361853934,0
103.02979952230322,18.717879310028696,0
103.06833953270817,18.702522166000627,0
102.96997176346912,18.6739527055512,0
103.09636498282906,18.632719398109984,0
103.0403096234862,18.712760262019337,0
103.11172658595818,18.706022560327582,0
103.10364223574828,18.68608146041657,0
103.11819674158674,18.696591561599543,0
103.08801308655596,18.721656168620964,0
103.08450823312796,18.702789712063836,0
103.07992873634608,18.7213841634567,0
103.04435402814168,18.715993110283087,0
102.92038655975482,18.65724445390394,0
103.05163128106088,18.711681159564403,0
102.93817391385704,18.535163185262697,0
103.0694186351631,18.71249271595613,0
102.98749157150814,18.683923255506706,0
102.97185796321476,18.57936179490445,0
103.03734878038672,18.711141608336938,0
103.09339968062854,18.559416235892385,0
103.1012164847752,18.61089209845337,0
103.08424068706476,18.70682965761825,0
102.93547615771968,18.552143442074215,0
103.12035048739556,18.552682993301683,0
103.0920530321104,18.631372749591847,0
102.91364885806308,18.65293250318526,0
102.97616991393345,18.687160562871505,0
103.06968618122627,18.711141608336938,0
102.81070159204216,18.677725105042416,0
103.13625164175214,18.714918466929205,0
102.97536281664276,18.615204049172053,0
103.02064052873943,18.665868355341303,0
103.10040938748452,18.63487760301985,0
103.12816729154224,18.71707221273802,0
102.91445595535372,18.65993775094022,0
103.040042077423,18.712220710791875,0
102.97347661689714,18.658051551194607,0
103.10552843549392,18.65023920614897,0
103.00931887116477,18.684195260670965,0
103.06968618122627,18.707641214009985,0
102.97132287108832,18.57693604393138,0
103.11469188815872,18.710606516210525,0
102.99153151706255,18.684462806734167,0
103.11792473642248,18.65185340073032,0
103.02252672848506,18.60146109972533,0
102.9330504067466,18.645115699038566,0
102.91122310709,18.65050675221218,0
103.01470992433838,18.54540574038246,0
103.0303390735307,18.60469394798908,0
103.08801308655596,18.558881143765973,0
103.11819674158674,18.69685910766275,0
103.11495943422192,18.56130689473905,0
103.1074146352395,18.683383704279237,0
103.06887908393564,18.71356735931001,0
103.01282372459276,18.59499094409678,0
103.12682064302412,18.692547156944077,0
103.10768664040376,18.68580945525231,0
103.0616018310164,18.70898786252812,0
103.1370587390428,18.5548367391105,0
103.12466243811424,18.64808100123911,0
103.03950252619552,18.5925651931237,0
102.96943221224168,18.674492256778667,0
103.14271733827964,18.550792334455025,0
102.98371917201692,18.68608146041657,0
103.11577099061364,18.712220710791872,0
103.13759829027028,18.586906593886884,0
102.94868401504,18.66694745779624,0
102.8136668942427,18.67853666143414,0
103.0672604302532,18.699824409863293,0
102.81016204081467,18.676110910461063,0
103.03330437573123,18.600921548497865,0
103.06968618122627,18.704136360581973,0
103.08828063261916,18.700903512318227,0
103.08882018384664,18.70710166278252,0
102.98883822002628,18.575589395413235,0
103.14218224615324,18.586639047823677,0
102.97913521613398,18.634338051792387,0
102.96161986719603,18.676378456524272,0
103.02979952230324,18.718690866420424,0
102.97132287108832,18.66991275999678,0
102.97051131469662,18.672066505805592,0
103.0850477843554,18.697131112827016,0
102.6492732157053,18.432215919241795,0
103.0920530321104,18.63164475475611,0
103.100948938712,18.68688855770725,0
103.08612688681036,18.72677521663032,0
103.1394844900159,18.58744614511435,0
103.06132982585214,18.70818076523745,0
103.08882018384664,18.56103488957479,0
102.93224330945594,18.55537629033797,0
103.09151348088292,18.68688855770725,0
103.04435402814168,18.71518601299241,0
103.02683867920372,18.67826465626988,0
103.0597156312708,18.70548300910012,0
103.06779998148068,18.704136360581973,0
103.1154989854494,18.711953164728666,0
103.10633553278456,18.730815162184737,0
103.10768664040376,18.649699654921505,0
103.11118703473072,18.59418384680611,0
103.1071470891763,18.554569193047296,0
102.9783281188433,18.65589780538579,0
102.93601570894717,18.554569193047293,0
103.14271733827964,18.551603890846756,0
103.00554647167353,18.578282692449516,0
102.81663219644324,18.676378456524272,0
103.1195433901049,18.693898264563263,0
103.11118703473072,18.732433815867147,0
103.1074146352395,18.684195260670965,0
103.0977116313472,18.718690866420424,0
103.06456713321695,18.724617011720447,0
102.91661416026362,18.65185340073032,0
102.9540750682136,18.6755713592336,0
102.9702437686334,18.673685159487995,0
102.9802143185889,18.574777839021507,0
103.11657808790432,18.714378915701744,0
103.08693398410102,18.56265354325719,0
102.91661416026362,18.65212540589458,0
103.0796567311818,18.689586313844572,0
102.97159041715156,18.627060798873163,0
103.0651066844444,18.700903512318227,0
103.06968618122627,18.706562111555048,0
103.06025518249828,18.701982614773165,0
103.0877410813917,18.69120050842593,0
102.98344716685268,18.68608146041657,0
103.06779998148068,18.701171058381437,0
103.07804253660046,18.626793252809957,0
102.91391640412628,18.661016853395157,0
103.11118703473072,18.593376749515432,0
103.06025518249828,18.59607004655172,0
103.05863652881584,18.668833657541843,0
103.00716512535594,18.625174599127558,0
102.97724901638836,18.65077875737644,0
102.93143621216524,18.65535825415833,0
102.97105086592408,18.67125940851492,0
102.96970421740596,18.674492256778667,0
102.97159041715156,18.68473481189843,0
103.06860707877138,18.713839364474275,0
103.10795418646698,18.651313849502856,0
103.09529033947518,18.68769565499792,0
103.06294847953455,18.731087167349006,0
103.06914662999884,18.706562111555044,0
103.0597156312708,18.70359680935451,0
103.13167214497028,18.585559945368736,0
103.11846428764994,18.68580945525231,0
103.0651066844444,18.707908760073188,0
103.08424068706476,18.70548300910011,0
103.10013738232028,18.560767343511586,0
103.12089003862302,18.69093296236272,0
103.10229558723016,18.6346055978556,0
103.10364223574828,18.685541909189105,0
103.10013738232028,18.693626259399004,0
102.94922356626743,18.5906789933781,0
103.03141817598562,18.668833657541843,0
102.85516774774712,18.681769509697894,0
103.06914662999884,18.712760262019337,0
103.083429130673,18.7017106096089,0
103.1351725392972,18.554029641819824,0
103.11118703473072,18.61816935137259,0
103.10472133820322,18.59472339803357,0
102.93197576339271,18.5564553927929,0
103.1351725392972,18.60307529430668,0
103.06968618122627,18.707908760073188,0
102.98371917201692,18.686349006479777,0
103.00392781799113,18.682848612152824,0
102.98910576608948,18.589871896087423,0
102.90933690734438,18.655090708095123,0
103.12843483760544,18.55133188568249,0
103.08828063261916,18.69443335668968,0
103.10687508401205,18.682037055761096,0
103.09636498282906,18.70629456549184,0
103.13113259374278,18.65104630343965,0
103.10229558723016,18.703868814518767,0
103.1216971359137,18.651585854667115,0
103.10013738232028,18.63379850056492,0
103.07237947826258,18.7114136135012,0
102.98075386981638,18.68473481189843,0
103.02899242501256,18.717879310028696,0
103.08612688681036,18.727042762693525,0
102.9330504067466,18.645387704202825,0
103.07291902949004,18.719497963711092,0
103.0481264276329,18.592837198287963,0
102.9963830190087,18.581787545877525,0
103.11064748350326,18.684734811898437,0
103.10472133820322,18.714646461764943,0
103.12493444327848,18.649427649757243,0
103.03977453135978,18.715993110283087,0
103.13167214497028,18.58502039414127,0
103.10310268452082,18.682037055761096,0
103.0580969775884,18.72650321146606,0
103.09555788553838,18.6087338935435,0
103.07507723439991,18.70925540859133,0
102.99153151706255,18.58636704265941,0
102.99261061951748,18.666407906568764,0
103.13651918781534,18.552143442074215,0
103.097444085284,18.56238153809293,0
103.11981093616808,18.55375763665556,0
102.98937777125374,18.59013944215063,0
102.98075386981638,18.6852743631259,0
103.0866664380378,18.723002817139104,0
103.08100337969996,18.690660957198464,0
102.97428371418783,18.65805155119461,0
102.9149955065812,18.660209756104475,0
103.09313213456532,18.59472339803357,0
102.99126397099936,18.58636704265941,0
103.06887908393564,18.7132998132468,0
103.0680675275439,18.73135471341221,0
102.93224330945594,18.5548367391105,0
103.04812642763288,18.593376749515432,0
103.10795418646698,18.65050675221218,0
103.10202358206588,18.70629456549184,0
102.98721956634388,18.576936043931376,0
103.07804253660046,18.71923041764789,0
103.01039797361967,18.595798041387454,0
103.10013738232028,18.70305725812704,0
102.9810214158796,18.685541909189105,0
103.11199859112244,18.69281916210833,0
103.0580969775884,18.727582313921,0
103.04839843279714,18.59472339803357,0
102.91014400463506,18.6478134551759,0
103.06914662999884,18.71249271595613,0
103.10148848993948,18.689046762617117,0
103.07345858071751,18.69605201037208,0
103.13005349128784,18.555104285173705,0
103.11657808790434,18.599842446042928,0
103.06132982585214,18.70844831130066,0
103.12466243811424,18.66209595585009,0
103.08424068706476,18.70629456549184,0
102.97967476736144,18.687160562871505,0
103.08693398410102,18.561034889574785,0
103.13005349128784,18.55618338762864,0
102.92361940801858,18.654551156867655,0
103.11846428764994,18.69605201037208,0
103.1074146352395,18.683923255506706,0
103.12682064302412,18.69308670817154,0
103.1152314393862,18.7114136135012,0
103.11118703473072,18.593104744351173,0
103.13975649518014,18.6364917976012,0
103.10795418646698,18.650778757376443,0
103.08208248215487,18.718690866420424,0
102.90583205391638,18.65401160564019,0
103.0616018310164,18.70872031646492,0
102.91364885806308,18.65805155119461,0
102.9292780072554,18.554569193047293,0
103.00123452095488,18.677725105042416,0
103.10876128375764,18.623555945445155,0
103.12277623836864,18.71680466667481,0
103.08208248215487,18.697938210117684,0
103.077502985373,18.634605597855597,0
102.97347661689716,18.61493204400779,0
103.08046828757352,18.689046762617117,0
103.1012164847752,18.683923255506706,0
103.12682064302412,18.684195260670965,0
103.0632204846988,18.59364429557864,0
103.10040938748452,18.634070505729184,0
103.1125381423499,18.695784464308872,0
103.1394844900159,18.58609949659621,0
103.12654863785984,18.69308670817153,0
103.06968618122627,18.70844831130066,0
103.00392781799113,18.57855023851273,0
103.131400139806,18.5842132968506,0
102.98156096710704,18.6852743631259,0
102.96997176346912,18.674759802841876,0
102.97590236787022,18.688507211389645,0
102.98102141587958,18.68500235796164,0
103.0680675275439,18.711141608336938,0
103.127895286378,18.550257242328605,0
102.9783281188433,18.65670490267647,0
103.14191024098896,18.54998523716435,0
103.03411147302192,18.7149184669292,0
102.91338131199986,18.651313849502856,0
103.059983177334,18.70629456549184,0
103.10795418646698,18.650239206148974,0
102.94652581013014,18.672873603096264,0
103.06106227978891,18.702789712063836,0
102.94922356626743,18.623020853318742,0
103.04839843279716,18.59445139286932,0
102.98964531731696,18.59148609066877,0
102.97159041715156,18.577203589994586,0
102.89074245595152,18.662095955850088,0
103.07884963389112,18.72246326591164,0
103.12762774031478,18.549985237164343,0
102.92685225628232,18.551064339619284,0
103.002581169473,18.580440897359384,0
102.98937777125371,18.59041144731489,0
103.03896297496809,18.603886850698405,0
103.0901668323648,18.60577305044401,0
103.08639443287358,18.72030506100177,0
103.11415233693128,18.56696549397587,0
103.08450823312796,18.705755014264376,0
103.11738518519502,18.593104744351177,0
103.05081972466915,18.592025641896235,0
103.0796567311818,18.71761176396549,0
102.97159041715156,18.57801514638631,0
103.08235448731914,18.71841886125616,0
102.8101620408147,18.67583890529681,0
102.94410005915708,18.66452170682317,0
103.07831008266366,18.578282692449516,0
103.07561678562736,18.712220710791872,0
103.07884963389114,18.663982155595694,0
103.09313213456532,18.714378915701744,0
103.13113259374278,18.7033292632913,0
103.12789528637798,18.716265115447342,0
103.1187362928142,18.550792334455025,0
103.09447878308346,18.70710166278252,0
102.90987645857184,18.647273903948427,0
103.06860707877138,18.71356735931001,0
103.12682064302412,18.69227961088086,0
103.11577099061364,18.653472054412724,0
103.09852318773892,18.6852743631259,0
102.99180352222682,18.684195260670965,0
102.91445595535372,18.65967020487701,0
102.9866800151164,18.686349006479777,0
103.06106227978891,18.70844831130066,0
103.12816729154224,18.71734421790228,0
102.93386196313833,18.648081001239103,0
103.11577099061364,18.65373960047593,0
103.12816729154224,18.717879310028696,0
103.12951394006038,18.65077875737644,0
103.100948938712,18.682848612152824,0
102.98048186465212,18.68500235796164,0
103.06402758198948,18.721923714684173,0
102.94221385941144,18.662095955850088,0
103.09339968062854,18.558881143765973,0
103.07804253660046,18.70898786252812,0
103.1370587390428,18.58582749143195,0
102.9918035222268,18.587174139950093,0
103.03734878038672,18.712760262019337,0
102.91338131199986,18.650778757376443,0
103.1171176391318,18.742943917050116,0
102.91256975560812,18.649427649757246,0
103.09232503727463,18.685541909189105,0
102.9799467725257,18.68688855770725,0
103.1109194886675,18.550257242328605,0
103.09690453405652,18.65185340073032,0
102.99234307345428,18.67988330995228,0
103.06214138224388,18.728121865148463,0
103.12762774031478,18.69928485863582,0
103.00554647167353,18.549178139873675,0
103.07265148342684,18.72057706616603,0
102.97105086592408,18.67045231122425,0
103.14218224615324,18.586906593886884,0
103.1297814861236,18.554297187883037,0
103.0694186351631,18.70682965761825,0
102.97159041715156,18.627332804037422,0
103.08424068706476,18.706562111555044,0
103.10040938748452,18.704136360581973,0
103.06968618122627,18.705483009100117,0
102.90879735611692,18.64862055246657,0
102.97724901638836,18.65023920614897,0
103.08073583363674,18.691200508425933,0
103.11819674158674,18.65401160564019,0
103.04974508131528,18.612778298198972,0
102.9799467725257,18.652125405894576,0
103.05836898275268,18.727854319085253,0
103.03977453135978,18.715725564219884,0
102.9918035222268,18.68580945525231,0
103.03061107869496,18.601189094561068,0
102.96997176346912,18.674492256778667,0
102.91661416026362,18.65239295195779,0
103.07615633685484,18.70682965761825,0
